frame_index,imgid,timestamp,image_path,ref_x_enu_m,ref_y_enu_m,raw_x_px,raw_y_px,aligned_x_m,aligned_y_m,ref_x_rel_m,ref_y_rel_m,delta_x_img_px,delta_y_img_px,feature_dx_px,feature_dy_px,keypoints_prev,keypoints_curr,good_matches,ransac_inliers,inlier_ratio,homography_success,tracking_status,method_name,pair_from_frame_index,pair_to_frame_index,imgid_sync,image_path_sync,image_filename,timestamp_sync,lat,lon,alt,x_enu_m,y_enu_m,z_enu_m,reference_type,fix_type,num_sat,eph_m,epv_m,vel_n_m_s,vel_e_m_s,vel_d_m_s,has_reference,gt_x_utm_m,gt_y_utm_m,gt_z_m,gt_omega_deg,gt_phi_deg,gt_kappa_deg,gt_x_gps_utm_m,gt_y_gps_utm_m,gt_z_gps_m,gt_z_minus_gps_z_m,abs_gt_z_minus_gps_z_m,gt_interpolated_by_imgid,pose_azimuth_raw,pose_height_m,pose_altitude_m,pose_veh_pitch_raw,pose_attitude_w,pose_attitude_x,pose_attitude_y,pose_attitude_z,pose_vel_x,pose_vel_y,pose_vel_z,pose_gps_on,barometer_pressure,barometer_altitude_m,barometer_temperature,barometer_error_count,height_agl_m,height_agl_source,height_agl_quality,pose_azimuth_deg,yaw_deg,yaw_source,yaw_quality,pose_veh_pitch_deg,height_used_m,yaw_used_rad,yaw_used_deg,meters_per_px_x,meters_per_px_y,delta_east_m,delta_north_m,estimated_x_enu_m,estimated_y_enu_m,confidence,position_error_m,aligned_error_m
10,11,7340299,/Users/harishprabhu/Documents/drone-localisation/data/raw/zurich_mav_sample/MAV_Images/00011.jpg,0.0137972316588275,-0.2223553406074643,19.002197265625,-18.19198608398437,0.9992408830471622,-1.108891239539942,0.0137972316588275,-0.2223553406074643,1.72796630859375,-1.727996826171875,-1.72796630859375,1.727996826171875,2000,2000,1263,973,0.770387965162312,True,ok,orb_metric_scaling_pinhole_altitude_heading,9.0,10.0,11,data/raw/zurich_mav_sample/MAV_Images/00011.jpg,00011.jpg,7340299,47.3843551,8.5451786,465.164,0.0137972316588275,-0.2223553406074643,0.2539999999999622,onboard_gps,3,6,12.54100037,1.7500000000000002e-43,0.099999994,0.229999989,0.170000002,True,465666.024083,5247973.634992667,469.24942733333336,95.773373,-73.64789366666668,9.493443666666668,465670.8260526666,5247977.7660116665,465.3813376666667,3.868089666666663,3.868089666666663,True,0.0,0.0,474.60107421875,-0.0951861292123794,0.9969986081123352,0.021820742636919,-0.0485405549407005,0.0562282130122184,0.0,0.0,0.0,1.0,957.8999633789062,471.2798156738281,10.34000015258789,0.0,3.868089666666663,abs_gt_z_minus_gps_z_m,approximate_debug_not_true_agl,0.0,95.773373,gt_omega_deg,groundtruth_orientation_candidate,-5.453763472056255,3.868089666666663,1.6715606945906394,95.773373,0.004329675951672554,0.004305884025740305,-0.00815540917916162,-0.006695109967124847,-0.0882846556540851,-0.07627710101534727,0.770387965162312,0.17821213146051013,1.3255357747558494
11,12,7373632,/Users/harishprabhu/Documents/drone-localisation/data/raw/zurich_mav_sample/MAV_Images/00012.jpg,0.0137972316588275,-0.2223553406074643,19.002197265625,-20.680328369140625,1.0105465474594908,-1.080144353542538,0.0137972316588275,-0.2223553406074643,-0.0,-2.48834228515625,0.0,2.48834228515625,2000,2000,1325,1026,0.7743396226415095,True,ok,orb_metric_scaling_pinhole_altitude_heading,10.0,11.0,12,data/raw/zurich_mav_sample/MAV_Images/00012.jpg,00012.jpg,7373632,47.3843551,8.5451786,465.164,0.0137972316588275,-0.2223553406074643,0.2539999999999622,onboard_gps,3,6,12.54100037,1.7500000000000002e-43,0.099999994,0.229999989,0.170000002,True,465666.0207365,5247973.633829733,469.2724204666667,95.7968275,-73.68432013333334,9.525709333333332,465670.8379732333,5247977.739269033,465.4284710333333,3.843949433333364,3.843949433333364,True,0.0,0.0,474.8624267578125,-0.0965293273329734,0.9970459938049316,0.0253857839852571,-0.0493878126144409,0.0530633851885795,0.0,0.0,0.0,1.0,957.8999633789062,471.2798156738281,10.34000015258789,0.0,3.843949433333364,abs_gt_z_minus_gps_z_m,approximate_debug_not_true_agl,0.0,95.7968275,gt_omega_deg,groundtruth_orientation_candidate,-5.530723055416194,3.843949433333364,1.6719700528400483,95.7968275,0.004302655019704082,0.0042790115760183555,-0.010593196609106214,0.0010754250725237057,-0.0988778522631913,-0.07520167594282356,0.7743396226415095,0.1853371942192595,1.3150327711738663
12,13,7402809,/Users/harishprabhu/Documents/drone-localisation/data/raw/zurich_mav_sample/MAV_Images/00013.jpg,0.0577858510077931,-0.4448870597407222,21.002197265625,-22.120330810546875,0.9939715142614441,-1.054526499418158,0.0577858510077931,-0.4448870597407222,2.0,-1.44000244140625,-2.0,1.44000244140625,2000,2000,1304,1113,0.8535276073619632,True,ok,orb_metric_scaling_pinhole_altitude_heading,11.0,12.0,13,data/raw/zurich_mav_sample/MAV_Images/00013.jpg,00013.jpg,7402809,47.3843531,8.5451792,465.478,0.0577858510077931,-0.4448870597407222,0.5679999999999836,onboard_gps,3,6,12.24700069,1.7500000000000002e-43,-0.209999993,0.079999998,0.089999996,True,465666.01739,5247973.6326668,469.2954136,95.820282,-73.7207466,9.557975,465670.8498938,5247977.7125264,465.4756044,3.819809200000009,3.819809200000009,True,0.0,0.0,474.6881713867188,-0.0956582799553871,0.9971343874931335,0.026259234175086,-0.0489531829953193,0.051352959126234,0.0,0.0,0.0,1.0,957.8999633789062,471.2798156738281,10.34000015258789,0.0,3.819809200000009,abs_gt_z_minus_gps_z_m,approximate_debug_not_true_agl,0.0,95.820282,gt_omega_deg,groundtruth_orientation_candidate,-5.480815716924562,3.819809200000009,1.6723794110894572,95.820282,0.0042756340877355475,0.004252139126296342,-0.006958696408812646,-0.007886252069373439,-0.10583654867200395,-0.083087928012197,0.8535276073619632,0.39707795380314176,1.1171856795053794
13,14,7436142,/Users/harishprabhu/Documents/drone-localisation/data/raw/zurich_mav_sample/MAV_Images/00014.jpg,0.0577858510077931,-0.4448870597407222,19.80218505859375,-24.608673095703125,1.018918783159141,-1.0315745601722042,0.0577858510077931,-0.4448870597407222,-1.20001220703125,-2.48834228515625,1.20001220703125,2.48834228515625,2000,2000,1282,1018,0.7940717628705148,True,ok,orb_metric_scaling_pinhole_altitude_heading,12.0,13.0,14,data/raw/zurich_mav_sample/MAV_Images/00014.jpg,00014.jpg,7436142,47.3843531,8.5451792,465.478,0.0577858510077931,-0.4448870597407222,0.5679999999999836,onboard_gps,3,6,12.24700069,1.7500000000000002e-43,-0.209999993,0.079999998,0.089999996,True,465666.0140435,5247973.631503867,469.31840673333335,95.8437365,-73.75717306666667,9.590240666666666,465670.86181436665,5247977.685783766,465.5227377666667,3.795668966666653,3.795668966666653,True,0.0,0.0,474.8624267578125,-0.0906014665961265,0.9973562359809875,0.0266515742987394,-0.0464419275522232,0.0491278693079948,0.0,0.0,0.0,1.0,957.8899536132812,471.366943359375,10.329999923706056,0.0,3.795668966666653,abs_gt_z_minus_gps_z_m,approximate_debug_not_true_agl,0.0,95.8437365,gt_omega_deg,groundtruth_orientation_candidate,-5.191081653653558,3.795668966666653,1.6727887693388663,95.8437365,0.004248613155767012,0.004225266676574329,-0.009940175935001882,0.00614237388762707,-0.11577672460700583,-0.07694555412456992,0.7940717628705148,0.4068229580654511,1.1260456191595383
14,15,7469475,/Users/harishprabhu/Documents/drone-localisation/data/raw/zurich_mav_sample/MAV_Images/00015.jpg,0.0577858510077931,-0.4448870597407222,21.00225830078125,-25.008697509765625,1.0070362589044035,-1.0216463850031063,0.0577858510077931,-0.4448870597407222,1.2000732421875,-0.4000244140625,-1.2000732421875,0.4000244140625,2000,2000,1315,1165,0.8859315589353612,True,ok,orb_metric_scaling_pinhole_altitude_heading,13.0,14.0,15,data/raw/zurich_mav_sample/MAV_Images/00015.jpg,00015.jpg,7469475,47.3843531,8.5451792,465.478,0.0577858510077931,-0.4448870597407222,0.5679999999999836,onboard_gps,3,6,12.24700069,1.7500000000000002e-43,-0.209999993,0.079999998,0.089999996,True,465666.010697,5247973.630340934,469.3413998666667,95.867191,-73.79359953333334,9.622506333333334,465670.8737349333,5247977.659041133,465.5698711333333,3.771528733333355,3.771528733333355,True,0.0,0.0,474.7744140625,-0.0800099000334739,0.9975603818893432,0.0264508593827486,-0.0412112474441528,0.0497536733746528,0.0,0.0,0.0,1.0,957.8899536132812,471.366943359375,10.329999923706056,0.0,3.771528733333355,abs_gt_z_minus_gps_z_m,approximate_debug_not_true_agl,0.0,95.867191,gt_omega_deg,groundtruth_orientation_candidate,-4.584229591181678,3.771528733333355,1.6731981275882752,95.867191,0.004221592223798541,0.004198394226852379,-0.002188546194304661,-0.004868001215087389,-0.11796527080131049,-0.08181355533965731,0.8859315589353612,0.4033743006380407,1.1107329364743812
15,16,7502808,/Users/harishprabhu/Documents/drone-localisation/data/raw/zurich_mav_sample/MAV_Images/00016.jpg,0.0577858510077931,-0.4448870597407222,21.00225830078125,-27.49700927734375,1.0181036604419236,-0.993640055965924,0.0577858510077931,-0.4448870597407222,-0.0,-2.488311767578125,0.0,2.488311767578125,2000,2000,1292,1179,0.9125386996904024,True,ok,orb_metric_scaling_pinhole_altitude_heading,14.0,15.0,16,data/raw/zurich_mav_sample/MAV_Images/00016.jpg,00016.jpg,7502808,47.3843531,8.5451792,465.478,0.0577858510077931,-0.4448870597407222,0.5679999999999836,onboard_gps,3,6,12.24700069,1.7500000000000002e-43,-0.209999993,0.079999998,0.089999996,True,465666.0073505,5247973.629178001,469.364393,95.8906455,-73.830026,9.654772,465670.8856555,5247977.632298499,465.6170045,3.7473885,3.7473885,True,0.0,0.0,474.7744140625,-0.0740374773740768,0.9976283311843872,0.0259335320442914,-0.0382294468581676,0.0510271750390529,0.0,0.0,0.0,1.0,957.8899536132812,471.366943359375,10.329999923706056,0.0,3.7473885,abs_gt_z_minus_gps_z_m,approximate_debug_not_true_agl,0.0,95.8906455,gt_omega_deg,groundtruth_orientation_candidate,-4.242034979329926,3.7473885,1.6736074858376844,95.8906455,0.004194571291830007,0.004171521777130366,-0.010325235787572027,0.0010653055807547196,-0.12829050658888252,-0.08074824975890259,0.9125386996904024,0.4089272353260683,1.1060470812684708
16,17,7536141,/Users/harishprabhu/Documents/drone-localisation/data/raw/zurich_mav_sample/MAV_Images/00017.jpg,0.0577858510077931,-0.4448870597407222,21.00225830078125,-29.20098876953125,1.0256415214641341,-0.974588136531829,0.0577858510077931,-0.4448870597407222,-0.0,-1.7039794921875,0.0,1.7039794921875,2000,2000,1253,872,0.6959297685554668,True,ok,orb_metric_scaling_pinhole_altitude_heading,15.0,16.0,17,data/raw/zurich_mav_sample/MAV_Images/00017.jpg,00017.jpg,7536141,47.3843531,8.5451792,465.478,0.0577858510077931,-0.4448870597407222,0.5679999999999836,onboard_gps,3,6,12.24700069,1.7500000000000002e-43,-0.209999993,0.079999998,0.089999996,True,465666.004004,5247973.6280150665,469.3873861333333,95.9141,-73.86645246666667,9.687037666666669,465670.89757606667,5247977.605555867,465.6641378666667,3.723248266666644,3.723248266666644,True,0.0,0.0,474.7744140625,-0.0623585134744644,0.9977267980575562,0.0228918194770813,-0.0323188193142414,0.0545219331979751,0.0,0.0,0.0,1.0,957.8800048828124,471.4540710449219,10.329999923706056,0.0,3.723248266666644,abs_gt_z_minus_gps_z_m,approximate_debug_not_true_agl,0.0,95.9141,gt_omega_deg,groundtruth_orientation_candidate,-3.5728796387964854,3.723248266666644,1.6740168440870933,95.9141,0.004167550359861471,0.004144649327408352,-0.007024807779616228,0.00072769051729481,-0.13531531436849875,-0.08002055924160778,0.6959297685554668,0.41281427210811433,1.1033258039165728
17,18,7569474,/Users/harishprabhu/Documents/drone-localisation/data/raw/zurich_mav_sample/MAV_Images/00018.jpg,0.0577858510077931,-0.4448870597407222,21.00225830078125,-31.27459716796875,1.0347644568623782,-0.9515575099483895,0.0577858510077931,-0.4448870597407222,-0.0,-2.0736083984375,0.0,2.0736083984375,2000,2000,1238,1047,0.845718901453958,True,ok,orb_metric_scaling_pinhole_altitude_heading,16.0,17.0,18,data/raw/zurich_mav_sample/MAV_Images/00018.jpg,00018.jpg,7569474,47.3843531,8.5451792,465.478,0.0577858510077931,-0.4448870597407222,0.5679999999999836,onboard_gps,3,6,12.24700069,1.7500000000000002e-43,-0.209999993,0.079999998,0.089999996,True,465666.0006575,5247973.626852133,469.41037926666667,95.9375545,-73.90287893333334,9.719303333333334,465670.9094966333,5247977.578813233,465.7112712333333,3.6991080333333457,3.6991080333333457,True,0.0,0.0,474.6001892089844,-0.0544331036508083,0.9976993203163148,0.019270934164524,-0.0282506365329027,0.0585377216339111,0.0,0.0,0.0,1.0,957.8800048828124,471.4540710449219,10.329999923706056,0.0,3.6991080333333457,abs_gt_z_minus_gps_z_m,approximate_debug_not_true_agl,0.0,95.9375545,gt_omega_deg,groundtruth_orientation_candidate,-3.118787104989469,3.6991080333333457,1.6744262023365024,95.9375545,0.004140529427893,0.004117776877686403,-0.00849284877099992,0.0008832770089340116,-0.14380816313949868,-0.07913728223267377,0.845718901453958,0.4176278801603233,1.1005462922618063
18,19,7599573,/Users/harishprabhu/Documents/drone-localisation/data/raw/zurich_mav_sample/MAV_Images/00019.jpg,0.1168052448192611,-0.6786203216761351,19.7022705078125,-33.002593994140625,1.0567461172581911,-0.938213105568551,0.1168052448192611,-0.6786203216761351,-1.29998779296875,-1.727996826171875,1.29998779296875,1.727996826171875,2000,2000,1232,916,0.7435064935064936,True,ok,orb_metric_scaling_pinhole_altitude_heading,17.0,18.0,19,data/raw/zurich_mav_sample/MAV_Images/00019.jpg,00019.jpg,7599573,47.384351,8.54518,465.851,0.1168052448192611,-0.6786203216761351,0.940999999999974,onboard_gps,3,6,11.97200012,1.7500000000000002e-43,0.259999991,0.340000004,0.550000012,True,465665.997311,5247973.6256892,469.4333724,95.961009,-73.93930540000001,9.751569,465670.9214172,5247977.5520706,465.7584046,3.6749677999999903,3.6749677999999903,True,0.0,0.0,474.8615417480469,-0.0532844550907611,0.9976381659507751,0.0177227370440959,-0.0276442542672157,0.0603318475186824,0.0,0.0,0.0,1.0,957.8800048828124,471.4540710449219,10.329999923706056,0.0,3.6749677999999903,abs_gt_z_minus_gps_z_m,approximate_debug_not_true_agl,0.0,95.961009,gt_omega_deg,groundtruth_orientation_candidate,-3.052974390354985,3.6749677999999903,1.6748355605859113,95.961009,0.004113508495924465,0.00409090442796439,-0.0064754981850240895,0.006052730304374849,-0.15028366132452275,-0.07308455192829892,0.7435064935064936,0.661823278699977,0.9751293540501544
19,20,7632906,/Users/harishprabhu/Documents/drone-localisation/data/raw/zurich_mav_sample/MAV_Images/00020.jpg,0.1168052448192611,-0.6786203216761351,20.7022705078125,-33.002593994140625,1.04572754392357,-0.9338379674436914,0.1168052448192611,-0.6786203216761351,1.0,-0.0,-1.0,0.0,2000,2000,1248,1074,0.8605769230769231,True,ok,orb_metric_scaling_pinhole_altitude_heading,18.0,19.0,20,data/raw/zurich_mav_sample/MAV_Images/00020.jpg,00020.jpg,7632906,47.384351,8.54518,465.851,0.1168052448192611,-0.6786203216761351,0.940999999999974,onboard_gps,3,6,11.97200012,1.7500000000000002e-43,0.259999991,0.340000004,0.550000012,True,465665.9939645,5247973.624526267,469.4563655333333,95.9844635,-73.97573186666666,9.783834666666667,465670.9333377667,5247977.525327967,465.8055379666667,3.650827566666635,3.650827566666635,True,0.0,0.0,474.7744140625,-0.0553143285214901,0.9974928498268129,0.0152549119666218,-0.0285166073590517,0.0629470273852348,0.0,0.0,0.0,1.0,957.8800048828124,471.4540710449219,10.329999923706056,0.0,3.650827566666635,abs_gt_z_minus_gps_z_m,approximate_debug_not_true_agl,0.0,95.9844635,gt_omega_deg,groundtruth_orientation_candidate,-3.1692775708814973,3.650827566666635,1.6752449188353202,95.9844635,0.00408648756395593,0.004064031978242377,-0.00042605221529356515,-0.00406421703655328,-0.15070971353981633,-0.0771487689648522,0.8605769230769231,0.6582797898058093,0.9633445305208147
20,21,7666239,/Users/harishprabhu/Documents/drone-localisation/data/raw/zurich_mav_sample/MAV_Images/00021.jpg,0.1168052448192611,-0.6786203216761351,18.30224609375,-34.44256591796875,1.078223700345219,-0.928607363906274,0.1168052448192611,-0.6786203216761351,-2.4000244140625,-1.439971923828125,2.4000244140625,1.439971923828125,2000,2000,1182,837,0.7081218274111675,True,ok,orb_metric_scaling_pinhole_altitude_heading,19.0,20.0,21,data/raw/zurich_mav_sample/MAV_Images/00021.jpg,00021.jpg,7666239,47.384351,8.54518,465.851,0.1168052448192611,-0.6786203216761351,0.940999999999974,onboard_gps,3,6,11.97200012,1.7500000000000002e-43,0.259999991,0.340000004,0.550000012,True,465665.990618,5247973.623363334,469.47935866666666,96.007918,-74.01215833333333,9.816100333333331,465670.94525833335,5247977.498585333,465.8526713333333,3.626687333333337,3.626687333333337,True,0.0,0.0,474.7744140625,-0.0583608597517013,0.9973791241645812,0.0137818921357393,-0.0300431679934263,0.0643622726202011,0.0,0.0,0.0,1.0,957.8800048828124,471.4540710449219,10.329999923706056,0.0,3.626687333333337,abs_gt_z_minus_gps_z_m,approximate_debug_not_true_agl,0.0,96.007918,gt_omega_deg,groundtruth_orientation_candidate,-3.343830952527398,3.626687333333337,1.6756542770847294,96.007918,0.004059466631987459,0.004037159528520427,-0.004761725022269813,0.01029777037779079,-0.15547143856208614,-0.06685099858706142,0.7081218274111675,0.6696239967220483,0.9933876221842568
21,22,7699572,/Users/harishprabhu/Documents/drone-localisation/data/raw/zurich_mav_sample/MAV_Images/00022.jpg,0.1168052448192611,-0.6786203216761351,19.30224609375,-34.44256591796875,1.0673543806991286,-0.9242811845721609,0.1168052448192611,-0.6786203216761351,1.0,-0.0,-1.0,0.0,2000,2000,1185,1053,0.8886075949367088,True,ok,orb_metric_scaling_pinhole_altitude_heading,20.0,21.0,22,data/raw/zurich_mav_sample/MAV_Images/00022.jpg,00022.jpg,7699572,47.384351,8.54518,465.851,0.1168052448192611,-0.6786203216761351,0.940999999999974,onboard_gps,3,6,11.97200012,1.7500000000000002e-43,0.259999991,0.340000004,0.550000012,True,465665.9872715,5247973.6222004,469.5023518,96.0313725,-74.0485848,9.848366,465670.9571789,5247977.4718427,465.8998047,3.602547099999981,3.602547099999981,True,0.0,0.0,474.8615417480469,-0.0611723214387893,0.9973157048225404,0.0135849379003047,-0.0314350128173828,0.0647196620702743,0.0,0.0,0.0,1.0,957.8800048828124,471.4540710449219,10.329999923706056,0.0,3.602547099999981,abs_gt_z_minus_gps_z_m,approximate_debug_not_true_agl,0.0,96.0313725,gt_omega_deg,groundtruth_orientation_candidate,-3.5049158414602704,3.602547099999981,1.6760636353341383,96.0313725,0.004032445700018924,0.0040102870787984135,-0.00042370117282671877,-0.004010124142685157,-0.15589513973491287,-0.07086112272974658,0.8886075949367088,0.6661356796028496,0.9817804842635561
22,23,7732905,/Users/harishprabhu/Documents/drone-localisation/data/raw/zurich_mav_sample/MAV_Images/00023.jpg,0.1168052448192611,-0.6786203216761351,19.30224609375,-36.51617431640625,1.076225218746375,-0.9020201529100775,0.1168052448192611,-0.6786203216761351,-0.0,-2.0736083984375,0.0,2.0736083984375,2000,2000,1177,1004,0.8530161427357689,True,ok,orb_metric_scaling_pinhole_altitude_heading,21.0,22.0,23,data/raw/zurich_mav_sample/MAV_Images/00023.jpg,00023.jpg,7732905,47.384351,8.54518,465.851,0.1168052448192611,-0.6786203216761351,0.940999999999974,onboard_gps,3,6,11.97200012,1.7500000000000002e-43,0.259999991,0.340000004,0.550000012,True,465665.983925,5247973.621037466,469.5253449333333,96.054827,-74.08501126666667,9.880631666666666,465670.9690994667,5247977.445100066,465.9469380666667,3.5784068666666258,3.5784068666666258,True,0.0,0.0,474.7744140625,-0.0669770985841751,0.9972009062767028,0.0144475223496556,-0.034396655857563,0.0647963359951973,0.0,0.0,0.0,1.0,957.8800048828124,471.4540710449219,10.329999923706056,0.0,3.5784068666666258,abs_gt_z_minus_gps_z_m,approximate_debug_not_true_agl,0.0,96.054827,gt_omega_deg,groundtruth_orientation_candidate,-3.8375050729048734,3.5784068666666258,1.6764729935835474,96.054827,0.0040054247680503885,0.003983414629076401,-0.008213962687253015,0.0008712699342968878,-0.1641091024221659,-0.0699898527954497,0.8530161427357689,0.6703312003301055,0.985085869843669
23,24,7766238,/Users/harishprabhu/Documents/drone-localisation/data/raw/zurich_mav_sample/MAV_Images/00024.jpg,0.1168052448192611,-0.6786203216761351,19.30224609375,-37.9561767578125,1.0823502356788754,-0.8866679333894465,0.1168052448192611,-0.6786203216761351,-0.0,-1.44000244140625,0.0,1.44000244140625,2000,2000,1209,951,0.7866004962779156,True,ok,orb_metric_scaling_pinhole_altitude_heading,22.0,23.0,24,data/raw/zurich_mav_sample/MAV_Images/00024.jpg,00024.jpg,7766238,47.384351,8.54518,465.851,0.1168052448192611,-0.6786203216761351,0.940999999999974,onboard_gps,3,6,11.97200012,1.7500000000000002e-43,0.259999991,0.340000004,0.550000012,True,465665.9805785,5247973.619874533,469.5483380666667,96.0782815,-74.12143773333334,9.912897333333332,465670.9810200333,5247977.418357433,465.9940714333333,3.554266633333384,3.554266633333384,True,0.0,0.0,474.8615417480469,-0.069264993071556,0.997173547744751,0.0161197315901517,-0.0356375835835933,0.0641498565673828,0.0,0.0,0.0,1.0,957.8800048828124,471.4540710449219,10.329999923706056,0.0,3.554266633333384,abs_gt_z_minus_gps_z_m,approximate_debug_not_true_agl,0.0,96.0782815,gt_omega_deg,groundtruth_orientation_candidate,-3.968591771003047,3.554266633333384,1.6768823518329563,96.0782815,0.003978403836081982,0.003956542179354514,-0.005665400316286873,0.0006032846707495209,-0.16977450273845276,-0.06938656812470018,0.7866004962779156,0.6732709099438454,0.9877048841195964
24,25,7798438,/Users/harishprabhu/Documents/drone-localisation/data/raw/zurich_mav_sample/MAV_Images/00025.jpg,0.1311867880285717,-0.8009554445743561,20.30224609375,-39.39617919921875,1.0777942899062551,-0.8671701877075482,0.1311867880285717,-0.8009554445743561,1.0,-1.44000244140625,-1.0,1.44000244140625,2000,2000,1236,878,0.7103559870550162,True,ok,orb_metric_scaling_pinhole_altitude_heading,23.0,24.0,25,data/raw/zurich_mav_sample/MAV_Images/00025.jpg,00025.jpg,7798438,47.3843499,8.5451802,466.247,0.1311867880285717,-0.8009554445743561,1.336999999999989,onboard_gps,3,6,11.72000027,1.7500000000000002e-43,0.289999992,0.370000005,0.379999995,True,465665.977232,5247973.6187116,469.5713312,96.101736,-74.1578642,9.945163,465670.9929406,5247977.391614799,466.0412048,3.5301264000000288,3.5301264000000288,True,0.0,0.0,474.8615417480469,-0.0692505687475204,0.997196078300476,0.0164975356310606,-0.0356499068439006,0.0636952593922615,0.0,0.0,0.0,1.0,957.8800048828124,471.4540710449219,10.329999923706056,0.0,3.5301264000000288,abs_gt_z_minus_gps_z_m,approximate_debug_not_true_agl,0.0,96.101736,gt_omega_deg,groundtruth_orientation_candidate,-3.967765318113479,3.5301264000000288,1.6772917100823654,96.101736,0.003951382904113446,0.0039296697296325005,-0.006046684793940025,-0.0033275066329564893,-0.1758211875323928,-0.07271407475765666,0.7103559870550162,0.7903096796639558,0.9489205208126248
25,26,7831771,/Users/harishprabhu/Documents/drone-localisation/data/raw/zurich_mav_sample/MAV_Images/00026.jpg,0.1311867880285717,-0.8009554445743561,19.10223388671875,-41.46978759765625,1.0991977957288843,-0.8504434671591596,0.1311867880285717,-0.8009554445743561,-1.20001220703125,-2.0736083984375,1.20001220703125,2.0736083984375,2000,2000,1261,1020,0.8088818398096749,True,ok,orb_metric_scaling_pinhole_altitude_heading,24.0,25.0,26,data/raw/zurich_mav_sample/MAV_Images/00026.jpg,00026.jpg,7831771,47.3843499,8.5451802,466.247,0.1311867880285717,-0.8009554445743561,1.336999999999989,onboard_gps,3,6,11.72000027,1.7500000000000002e-43,0.289999992,0.370000005,0.379999995,True,465665.9738855,5247973.617548667,469.59432433333336,96.1251905,-74.19429066666667,9.977428666666668,465671.0048611666,5247977.364872167,466.0883381666667,3.5059861666666734,3.5059861666666734,True,0.0,0.0,474.6872863769531,-0.070256769657135,0.9972133040428162,0.0162189211696386,-0.0361156947910785,0.0632318705320358,0.0,0.0,0.0,1.0,957.8800048828124,471.4540710449219,10.329999923706056,0.0,3.5059861666666734,abs_gt_z_minus_gps_z_m,approximate_debug_not_true_agl,0.0,96.1251905,gt_omega_deg,groundtruth_orientation_candidate,-4.025416383576619,3.5059861666666734,1.6777010683317743,96.1251905,0.003924361972144912,0.0039027972799104875,-0.007544185836542358,0.005545917100179162,-0.18336537336893516,-0.0671681576574775,0.8088818398096749,0.798365107379247,0.9692751804355296
26,27,7865104,/Users/harishprabhu/Documents/drone-localisation/data/raw/zurich_mav_sample/MAV_Images/00027.jpg,0.1311867880285717,-0.8009554445743561,21.17584228515625,-41.46978759765625,1.0774320209766268,-0.8417286584389352,0.1311867880285717,-0.8009554445743561,2.0736083984375,-0.0,-2.0736083984375,0.0,2000,2000,1190,995,0.8361344537815126,True,ok,orb_metric_scaling_pinhole_altitude_heading,25.0,26.0,27,data/raw/zurich_mav_sample/MAV_Images/00027.jpg,00027.jpg,7865104,47.3843499,8.5451802,466.247,0.1311867880285717,-0.8009554445743561,1.336999999999989,onboard_gps,3,6,11.72000027,1.7500000000000002e-43,0.289999992,0.370000005,0.379999995,True,465665.970539,5247973.616385734,469.6173174666667,96.148645,-74.23071713333334,10.009694333333334,465671.0167817333,5247977.338129533,466.1354715333333,3.481845933333375,3.481845933333375,True,0.0,0.0,474.8615417480469,-0.0724945291876792,0.9971046447753906,0.016194924712181,-0.0373100638389587,0.0642492473125457,0.0,0.0,0.0,1.0,957.8800048828124,471.4540710449219,10.329999923706056,0.0,3.481845933333375,abs_gt_z_minus_gps_z_m,approximate_debug_not_true_agl,0.0,96.148645,gt_omega_deg,groundtruth_orientation_candidate,-4.153630560241978,3.481845933333375,1.6781104265811835,96.14864500000002,0.00389734104017644,0.003875924830188538,-0.0008656015825120639,-0.008035068860248932,-0.18423097495144722,-0.07520322651772643,0.8361344537815126,0.7913309340708455,0.9471232738380816
27,28,7898437,/Users/harishprabhu/Documents/drone-localisation/data/raw/zurich_mav_sample/MAV_Images/00028.jpg,0.1311867880285717,-0.8009554445743561,20.17584228515625,-42.6697998046875,1.0928400340218947,-0.8334686082609967,0.1311867880285717,-0.8009554445743561,-1.0,-1.20001220703125,1.0,1.20001220703125,2000,2000,1195,918,0.7682008368200837,True,ok,orb_metric_scaling_pinhole_altitude_heading,26.0,27.0,28,data/raw/zurich_mav_sample/MAV_Images/00028.jpg,00028.jpg,7898437,47.3843499,8.5451802,466.247,0.1311867880285717,-0.8009554445743561,1.336999999999989,onboard_gps,3,6,11.72000027,1.7500000000000002e-43,0.289999992,0.370000005,0.379999995,True,465665.9671925,5247973.6152228005,469.6403106,96.1720995,-74.2671436,10.04196,465671.0287023,5247977.3113869,466.1826049,3.4577057000000195,3.4577057000000195,True,0.0,0.0,474.8615417480469,-0.0739370957016944,0.9970186948776244,0.0160028208047151,-0.0380349867045879,0.0652000680565834,0.0,0.0,0.0,1.0,957.8800048828124,471.4540710449219,10.329999923706056,0.0,3.4577057000000195,abs_gt_z_minus_gps_z_m,approximate_debug_not_true_agl,0.0,96.1720995,gt_omega_deg,groundtruth_orientation_candidate,-4.2362835331619495,3.4577057000000195,1.6785197848305924,96.1720995,0.0038703201082079053,0.0038490523804665245,-0.004176017662027757,0.004344488733502791,-0.188406992613475,-0.07085873778422364,0.7682008368200837,0.7969826760293308,0.9622027184239341
