imgid,image_path,image_filename,timestamp,lat,lon,alt,x_enu_m,y_enu_m,z_enu_m,reference_type,fix_type,num_sat,eph_m,epv_m,vel_n_m_s,vel_e_m_s,vel_d_m_s,has_reference,gt_x_utm_m,gt_y_utm_m,gt_z_m,gt_omega_deg,gt_phi_deg,gt_kappa_deg,gt_x_gps_utm_m,gt_y_gps_utm_m,gt_z_gps_m,gt_z_minus_gps_z_m,gt_interpolated_by_imgid,pose_azimuth_raw,pose_height_m,pose_altitude_m,pose_veh_pitch_raw,pose_attitude_w,pose_attitude_x,pose_attitude_y,pose_attitude_z,pose_vel_x,pose_vel_y,pose_vel_z,pose_gps_on,barometer_pressure,barometer_altitude_m,barometer_temperature,barometer_error_count,height_agl_m,pose_azimuth_deg,yaw_deg,pose_veh_pitch_deg
266,data/raw/zurich_mav_sample/MAV_Images/00266.jpg,00266.jpg,15820295,47.3843626,8.5451955,466.691,1.2942523102392445,0.6036947993561625,1.780999999999949,onboard_gps,3,6,8.525000572,1.29e-43,0.259999991,0.199999988,0.409999996,True,465665.42448883335,5247973.2508373335,471.2653806666667,97.37946333333333,-74.11625866666667,12.772120833333334,465671.94691949995,5247978.622629833,466.7028398333333,4.562540833333401,True,0.0,0.0,477.3046569824219,0.1203711479902267,0.9959429502487184,0.0150550417602062,-0.058461707085371,0.0667324736714363,0.0,0.0,0.0,1.0,957.5799560546876,474.0679016113281,10.369999885559082,0.0,4.562540833333401,0.0,0.0,6.896758754984631
267,data/raw/zurich_mav_sample/MAV_Images/00267.jpg,00267.jpg,15853628,47.3843626,8.5451955,466.691,1.2942523102392445,0.6036947993561625,1.780999999999949,onboard_gps,3,6,8.525000572,1.29e-43,0.259999991,0.199999988,0.409999996,True,465665.42255686666,5247973.248849066,471.2718759333334,97.33944366666667,-74.06628273333332,12.740160666666666,465671.948698,5247978.625583067,466.70127326666665,4.57060266666673,True,0.0,0.0,477.3917846679688,0.1214338690042495,0.9959006905555724,0.0152518944814801,-0.0589255169034004,0.0669111087918281,0.0,0.0,0.0,1.0,957.5999755859376,473.89361572265625,10.369999885559082,0.0,4.57060266666673,0.0,0.0,6.9576481838880015
268,data/raw/zurich_mav_sample/MAV_Images/00268.jpg,00268.jpg,15886961,47.3843626,8.5451955,466.691,1.2942523102392445,0.6036947993561625,1.780999999999949,onboard_gps,3,6,8.525000572,1.29e-43,0.259999991,0.199999988,0.409999996,True,465665.4206249,5247973.246860799,471.27837120000004,97.299424,-74.0163068,12.7082005,465671.9504765,5247978.628536301,466.6997067,4.578664500000059,True,0.0,0.0,477.3046569824219,0.1223613321781158,0.9958640933036804,0.0157359074801206,-0.0591694712638855,0.0671284049749374,0.0,0.0,0.0,1.0,957.5999755859376,473.89361572265625,10.369999885559082,0.0,4.578664500000059,0.0,0.0,7.010787909404348
269,data/raw/zurich_mav_sample/MAV_Images/00269.jpg,00269.jpg,15920294,47.3843626,8.5451955,466.691,1.2942523102392445,0.6036947993561625,1.780999999999949,onboard_gps,3,6,8.525000572,1.29e-43,0.259999991,0.199999988,0.409999996,True,465665.41869293334,5247973.244872533,471.2848664666667,97.25940433333334,-73.96633086666667,12.676240333333334,465671.95225499995,5247978.631489534,466.6981401333333,4.586726333333388,True,0.0,0.0,477.217529296875,0.1230247393250465,0.9958189129829408,0.0157537013292312,-0.0594617873430252,0.0675348713994026,0.0,0.0,0.0,1.0,957.5999755859376,473.89361572265625,10.369999885559082,0.0,4.586726333333388,0.0,0.0,7.048798339022293
270,data/raw/zurich_mav_sample/MAV_Images/00270.jpg,00270.jpg,15953627,47.3843626,8.5451955,466.691,1.2942523102392445,0.6036947993561625,1.780999999999949,onboard_gps,3,6,8.525000572,1.29e-43,0.259999991,0.199999988,0.409999996,True,465665.4167609667,5247973.242884266,471.29136173333336,97.21938466666667,-73.91635493333332,12.644280166666666,465671.9540335,5247978.634442767,466.69657356666664,4.594788166666717,True,0.0,0.0,477.47894287109375,0.1227868422865867,0.9958049654960632,0.0154134444892406,-0.0595289357006549,0.0677595138549804,0.0,0.0,0.0,1.0,957.6300048828124,473.6322021484375,10.369999885559082,0.0,4.594788166666717,0.0,0.0,7.0351678427598845
271,data/raw/zurich_mav_sample/MAV_Images/00271.jpg,00271.jpg,15983557,47.3843626,8.5451949,466.695,1.2489652385702357,0.6039593508467078,1.7849999999999682,onboard_gps,3,6,8.487000465,1.29e-43,0.25,0.07,0.319999993,True,465665.414829,5247973.240896,471.297857,97.179365,-73.866379,12.61232,465671.955812,5247978.637396,466.695007,4.602850000000046,True,0.0,0.0,477.3917846679688,0.1204283460974693,0.9958266019821168,0.0143415555357933,-0.0587404668331146,0.0683609247207641,0.0,0.0,0.0,1.0,957.6300048828124,473.6322021484375,10.369999885559082,0.0,4.602850000000046,0.0,0.0,6.900035965125769
272,data/raw/zurich_mav_sample/MAV_Images/00272.jpg,00272.jpg,16016890,47.3843626,8.5451949,466.695,1.2489652385702357,0.6039593508467078,1.7849999999999682,onboard_gps,3,6,8.487000465,1.29e-43,0.25,0.07,0.319999993,True,465665.4135863667,5247973.2460418,471.3037314,97.20952606666667,-73.89695243333333,12.646460566666667,465671.94775216666,5247978.635961301,466.6981401333333,4.605591266666693,True,0.0,0.0,477.5660705566406,0.1199074685573577,0.9958017468452454,0.0141482539474964,-0.0584013722836971,0.0690516233444213,0.0,0.0,0.0,1.0,957.5999755859376,473.89361572265625,10.369999885559082,0.0,4.605591266666693,0.0,0.0,6.870191880434218
273,data/raw/zurich_mav_sample/MAV_Images/00273.jpg,00273.jpg,16050223,47.3843626,8.5451949,466.695,1.2489652385702357,0.6039593508467078,1.7849999999999682,onboard_gps,3,6,8.487000465,1.29e-43,0.25,0.07,0.319999993,True,465665.41234373336,5247973.251187599,471.30960580000004,97.23968713333333,-73.92752586666666,12.680601133333333,465671.9396923333,5247978.6345266,466.70127326666665,4.608332533333396,True,0.0,0.0,477.3046569824219,0.1208122447133064,0.9957424998283386,0.0142725380137562,-0.0588741637766361,0.0694769993424415,0.0,0.0,0.0,1.0,957.5999755859376,473.89361572265625,10.369999885559082,0.0,4.608332533333396,0.0,0.0,6.922031735574149
274,data/raw/zurich_mav_sample/MAV_Images/00274.jpg,00274.jpg,16083556,47.3843626,8.5451949,466.695,1.2489652385702357,0.6039593508467078,1.7849999999999682,onboard_gps,3,6,8.487000465,1.29e-43,0.25,0.07,0.319999993,True,465665.41110110004,5247973.2563334,471.3154802,97.2698482,-73.9580993,12.714741700000001,465671.93163249997,5247978.6330919005,466.7044064,4.611073800000042,True,0.0,0.0,477.3046569824219,0.1226168200373649,0.9956498146057128,0.0149403437972068,-0.0594763457775116,0.070148766040802,0.0,0.0,0.0,1.0,957.5999755859376,473.89361572265625,10.369999885559082,0.0,4.611073800000042,0.0,0.0,7.025426285456154
275,data/raw/zurich_mav_sample/MAV_Images/00275.jpg,00275.jpg,16116889,47.3843626,8.5451949,466.695,1.2489652385702357,0.6039593508467078,1.7849999999999682,onboard_gps,3,6,8.487000465,1.29e-43,0.25,0.07,0.319999993,True,465665.40985846665,5247973.2614792,471.3213546,97.30000926666668,-73.98867273333333,12.748882266666667,465671.92357266665,5247978.6316572,466.7075395333333,4.613815066666689,True,0.0,0.0,477.7358703613281,0.1215852946043014,0.9956353306770324,0.0158474128693342,-0.0586425438523292,0.0708539634943008,0.0,0.0,0.0,1.0,957.5599975585938,474.2421569824219,10.34000015258789,2.0,4.613815066666689,0.0,0.0,6.96632423168121
276,data/raw/zurich_mav_sample/MAV_Images/00276.jpg,00276.jpg,16150222,47.3843626,8.5451949,466.695,1.2489652385702357,0.6039593508467078,1.7849999999999682,onboard_gps,3,6,8.487000465,1.29e-43,0.25,0.07,0.319999993,True,465665.4086158333,5247973.266625,471.327229,97.33017033333334,-74.01924616666666,12.783022833333334,465671.9155128333,5247978.6302225,466.71067266666665,4.616556333333335,True,0.0,0.0,477.822998046875,0.1199626177549362,0.9956642985343932,0.0158889405429363,-0.0576842427253723,0.0712223947048187,0.0,0.0,0.0,1.0,957.5599975585938,474.2421569824219,10.34000015258789,2.0,4.616556333333335,0.0,0.0,6.873351696698999
277,data/raw/zurich_mav_sample/MAV_Images/00277.jpg,00277.jpg,16191395,47.3843628,8.5451942,466.748,1.1962601632112635,0.6264947094023228,1.8379999999999648,onboard_gps,3,6,8.447999954,1.29e-43,0.299999982,-0.079999998,0.089999996,True,465665.4073732,5247973.2717707995,471.3331034,97.3603314,-74.04981959999999,12.8171634,465671.90745299996,5247978.628787801,466.7138058,4.6192976000000385,True,0.0,0.0,477.9972839355469,0.115849532186985,0.9957478046417236,0.0154655519872903,-0.0555468648672103,0.0718463808298111,0.0,0.0,0.0,1.0,957.5599975585938,474.2421569824219,10.34000015258789,2.0,4.6192976000000385,0.0,0.0,6.637689252879227
278,data/raw/zurich_mav_sample/MAV_Images/00278.jpg,00278.jpg,16224728,47.3843628,8.5451942,466.748,1.1962601632112635,0.6264947094023228,1.8379999999999648,onboard_gps,3,6,8.447999954,1.29e-43,0.299999982,-0.079999998,0.089999996,True,465665.40613056667,5247973.2769166,471.3389778,97.39049246666667,-74.08039303333332,12.851303966666666,465671.89939316665,5247978.6273531,466.7169389333333,4.622038866666685,True,0.0,0.0,477.7376708984375,0.1109526678919792,0.9958482384681702,0.0149134965613484,-0.0533192194998264,0.0722570568323135,0.0,0.0,0.0,1.0,957.5599975585938,474.2421569824219,10.34000015258789,2.0,4.622038866666685,0.0,0.0,6.357119595927089
279,data/raw/zurich_mav_sample/MAV_Images/00279.jpg,00279.jpg,16258061,47.3843628,8.5451942,466.748,1.1962601632112635,0.6264947094023228,1.8379999999999648,onboard_gps,3,6,8.447999954,1.29e-43,0.299999982,-0.079999998,0.089999996,True,465665.40488793334,5247973.2820624,471.3448522,97.42065353333334,-74.11096646666667,12.885444533333335,465671.89133333333,5247978.6259184005,466.72007206666666,4.624780133333331,True,0.0,0.0,477.9119567871094,0.1045342907309532,0.9959939122200012,0.0131924310699105,-0.0506193116307258,0.072525642812252,0.0,0.0,0.0,1.0,957.5799560546876,474.0679016113281,10.34999942779541,2.0,4.624780133333331,0.0,0.0,5.989373673277139
280,data/raw/zurich_mav_sample/MAV_Images/00280.jpg,00280.jpg,16291394,47.3843628,8.5451942,466.748,1.1962601632112635,0.6264947094023228,1.8379999999999648,onboard_gps,3,6,8.447999954,1.29e-43,0.299999982,-0.079999998,0.089999996,True,465665.4036453,5247973.2872081995,471.35072660000003,97.4508146,-74.1415399,12.9195851,465671.88327349996,5247978.6244837,466.7232052,4.627521400000035,True,0.0,0.0,477.4771728515625,0.1015112251043319,0.9960718750953674,0.0123585416004061,-0.0493125952780246,0.0725016668438911,0.0,0.0,0.0,1.0,957.5799560546876,474.0679016113281,10.34999942779541,2.0,4.627521400000035,0.0,0.0,5.8161647716806675
281,data/raw/zurich_mav_sample/MAV_Images/00281.jpg,00281.jpg,16324727,47.3843628,8.5451942,466.748,1.1962601632112635,0.6264947094023228,1.8379999999999648,onboard_gps,3,6,8.447999954,1.29e-43,0.299999982,-0.079999998,0.089999996,True,465665.4024026667,5247973.292354,471.356601,97.48097566666667,-74.17211333333333,12.953725666666667,465671.87521366664,5247978.623049,466.72633833333333,4.630262666666681,True,0.0,0.0,477.8257141113281,0.0990621969103813,0.996126115322113,0.0124873658642172,-0.0480654202401638,0.0725715309381485,0.0,0.0,0.0,1.0,957.5799560546876,474.0679016113281,10.34999942779541,2.0,4.630262666666681,0.0,0.0,5.675845792258752
282,data/raw/zurich_mav_sample/MAV_Images/00282.jpg,00282.jpg,16358060,47.3843628,8.5451942,466.748,1.1962601632112635,0.6264947094023228,1.8379999999999648,onboard_gps,3,6,8.447999954,1.29e-43,0.299999982,-0.079999998,0.089999996,True,465665.40116003336,5247973.2974998,471.3624754,97.51113673333333,-74.20268676666666,12.987866233333333,465671.86715383333,5247978.621614301,466.72947146666667,4.6330039333333275,True,0.0,0.0,477.3908996582031,0.1017253845930099,0.9960712194442748,0.0136046987026929,-0.0490094125270843,0.0724921971559524,0.0,0.0,0.0,1.0,957.5799560546876,474.0679016113281,10.359999656677246,2.0,4.6330039333333275,0.0,0.0,5.828435206524596
283,data/raw/zurich_mav_sample/MAV_Images/00283.jpg,00283.jpg,16388182,47.3843628,8.5451934,466.734,1.135877401335165,0.6268474478274584,1.823999999999956,onboard_gps,3,6,8.409000397,1.29e-43,0.159999996,-0.039999999,0.219999999,True,465665.3999174,5247973.3026455995,471.36834980000003,97.54129780000001,-74.23326019999999,13.0220068,465671.85909399996,5247978.6201796,466.7326046,4.635745200000031,True,0.0,0.0,477.4780578613281,0.1041171625256538,0.996016561985016,0.0141851464286446,-0.0500154085457325,0.0724462196230888,0.0,0.0,0.0,1.0,957.5799560546876,474.0679016113281,10.359999656677246,2.0,4.635745200000031,0.0,0.0,5.965473987597617
284,data/raw/zurich_mav_sample/MAV_Images/00284.jpg,00284.jpg,16421515,47.3843628,8.5451934,466.734,1.135877401335165,0.6268474478274584,1.823999999999956,onboard_gps,3,6,8.409000397,1.29e-43,0.159999996,-0.039999999,0.219999999,True,465665.39867476665,5247973.3077914,471.3742242,97.57145886666667,-74.26383363333333,13.056147366666668,465671.85103416664,5247978.6187449,466.73573773333334,4.638486466666677,True,0.0,0.0,477.565185546875,0.1076731979846954,0.9959452152252196,0.0153951197862625,-0.0514454431831836,0.0721774473786354,0.0,0.0,0.0,1.0,957.5799560546876,474.0679016113281,10.359999656677246,2.0,4.638486466666677,0.0,0.0,6.169219811199568
285,data/raw/zurich_mav_sample/MAV_Images/00285.jpg,00285.jpg,16454848,47.3843628,8.5451934,466.734,1.135877401335165,0.6268474478274584,1.823999999999956,onboard_gps,3,6,8.409000397,1.29e-43,0.159999996,-0.039999999,0.219999999,True,465665.3974321333,5247973.3129372,471.3800986,97.60161993333334,-74.29440706666666,13.090287933333334,465671.8429743333,5247978.6173102,466.7388708666667,4.641227733333324,True,0.0,0.0,477.565185546875,0.1083675473928451,0.9959311485290528,0.0154292751103639,-0.0518269762396812,0.0720911845564842,0.0,0.0,0.0,1.0,957.5799560546876,474.0679016113281,10.369999885559082,2.0,4.641227733333324,0.0,0.0,6.209003101793952
286,data/raw/zurich_mav_sample/MAV_Images/00286.jpg,00286.jpg,16488181,47.3843628,8.5451934,466.734,1.135877401335165,0.6268474478274584,1.823999999999956,onboard_gps,3,6,8.409000397,1.29e-43,0.159999996,-0.039999999,0.219999999,True,465665.3961895,5247973.318082999,471.38597300000004,97.631781,-74.3249805,13.1244285,465671.83491449995,5247978.6158755,466.74200399999995,4.643969000000084,True,0.0,0.0,477.47894287109375,0.1070930212736129,0.9959728121757508,0.0146055435761809,-0.0515612289309501,0.0718776881694793,0.0,0.0,0.0,1.0,957.5799560546876,474.0679016113281,10.369999885559082,2.0,4.643969000000084,0.0,0.0,6.13597813428276
287,data/raw/zurich_mav_sample/MAV_Images/00287.jpg,00287.jpg,16521514,47.3843628,8.5451934,466.734,1.135877401335165,0.6268474478274584,1.823999999999956,onboard_gps,3,6,8.409000397,1.29e-43,0.159999996,-0.039999999,0.219999999,True,465665.39494686667,5247973.3232288,471.3918474,97.66194206666667,-74.35555393333333,13.158569066666667,465671.82685466664,5247978.614440801,466.7451371333333,4.64671026666673,True,0.0,0.0,477.47894287109375,0.1063498258590698,0.996010720729828,0.0147127835080027,-0.0512327179312706,0.0715632289648056,0.0,0.0,0.0,1.0,957.5799560546876,474.0679016113281,10.369999885559082,2.0,4.64671026666673,0.0,0.0,6.093396173675964
288,data/raw/zurich_mav_sample/MAV_Images/00288.jpg,00288.jpg,16554847,47.3843628,8.5451934,466.734,1.135877401335165,0.6268474478274584,1.823999999999956,onboard_gps,3,6,8.409000397,1.29e-43,0.159999996,-0.039999999,0.219999999,True,465665.39370423334,5247973.3283746,471.3977218,97.69210313333333,-74.38612736666666,13.192709633333333,465671.8187948333,5247978.6130061,466.7482702666666,4.649451533333377,True,0.0,0.0,477.47894287109375,0.1047093421220779,0.9960553646087646,0.0146102104336023,-0.0504982322454452,0.0714859291911125,0.0,0.0,0.0,1.0,957.5700073242188,474.155029296875,10.369999885559082,2.0,4.649451533333377,0.0,0.0,5.999403379186479
289,data/raw/zurich_mav_sample/MAV_Images/00289.jpg,00289.jpg,16590050,47.384362,8.5451927,466.891,1.082523116376251,0.5382492328062654,1.9809999999999943,onboard_gps,3,6,8.36700058,1.29e-43,0.089999996,0.219999999,0.099999994,True,465665.3924616,5247973.3335204,471.4035962,97.7222642,-74.4167008,13.226850200000001,465671.810735,5247978.6115714,466.75140339999996,4.652192800000023,True,0.0,0.0,477.5660705566406,0.1012361943721771,0.996170938014984,0.0138574223965406,-0.0489239059388637,0.071119375526905,0.0,0.0,0.0,1.0,957.5700073242188,474.155029296875,10.369999885559082,2.0,4.652192800000023,0.0,0.0,5.800406671491804
290,data/raw/zurich_mav_sample/MAV_Images/00290.jpg,00290.jpg,16623383,47.384362,8.5451927,466.891,1.082523116376251,0.5382492328062654,1.9809999999999943,onboard_gps,3,6,8.36700058,1.29e-43,0.089999996,0.219999999,0.099999994,True,465665.39121896663,5247973.3386662,471.4094706,97.75242526666668,-74.44727423333333,13.260990766666668,465671.80267516663,5247978.6101367,466.7545365333333,4.654934066666726,True,0.0,0.0,477.6541137695313,0.1003910899162292,0.996215283870697,0.0137710105627775,-0.0484947115182876,0.0708074420690536,0.0,0.0,0.0,1.0,957.5799560546876,474.0679016113281,10.380000114440918,2.0,4.654934066666726,0.0,0.0,5.751985752918291
291,data/raw/zurich_mav_sample/MAV_Images/00291.jpg,00291.jpg,16656716,47.384362,8.5451927,466.891,1.082523116376251,0.5382492328062654,1.9809999999999943,onboard_gps,3,6,8.36700058,1.29e-43,0.089999996,0.219999999,0.099999994,True,465665.3899763333,5247973.343812,471.415345,97.78258633333334,-74.47784766666666,13.295131333333334,465671.7946153333,5247978.608702,466.75766966666663,4.657675333333373,True,0.0,0.0,477.4798583984375,0.1039870604872703,0.9961581230163574,0.0151449413970112,-0.0498618967831134,0.070380188524723,0.0,0.0,0.0,1.0,957.5799560546876,474.0679016113281,10.380000114440918,2.0,4.657675333333373,0.0,0.0,5.958019689892194
292,data/raw/zurich_mav_sample/MAV_Images/00292.jpg,00292.jpg,16690049,47.384362,8.5451927,466.891,1.082523116376251,0.5382492328062654,1.9809999999999943,onboard_gps,3,6,8.36700058,1.29e-43,0.089999996,0.219999999,0.099999994,True,465665.3887337,5247973.3489578,471.4212194,97.8127474,-74.50842109999999,13.3292719,465671.7865555,5247978.607267301,466.76080279999996,4.660416600000019,True,0.0,0.0,477.4798583984375,0.1059843301773071,0.996104657649994,0.0157654713839292,-0.0508292540907859,0.0703095495700836,0.0,0.0,0.0,1.0,957.5799560546876,474.0679016113281,10.380000114440918,2.0,4.660416600000019,0.0,0.0,6.072454813680705
293,data/raw/zurich_mav_sample/MAV_Images/00293.jpg,00293.jpg,16723382,47.384362,8.5451927,466.891,1.082523116376251,0.5382492328062654,1.9809999999999943,onboard_gps,3,6,8.36700058,1.29e-43,0.089999996,0.219999999,0.099999994,True,465665.38749106665,5247973.3541036,471.4270938,97.84290846666667,-74.53899453333332,13.363412466666666,465671.77849566663,5247978.6058326,466.7639359333333,4.663157866666722,True,0.0,0.0,477.3927001953125,0.1105516925454139,0.9959955215454102,0.0173990782350301,-0.0526198707520961,0.0701523274183273,0.0,0.0,0.0,1.0,957.5799560546876,474.0679016113281,10.380000114440918,2.0,4.663157866666722,0.0,0.0,6.334145400880102
294,data/raw/zurich_mav_sample/MAV_Images/00294.jpg,00294.jpg,16756715,47.384362,8.5451927,466.891,1.082523116376251,0.5382492328062654,1.9809999999999943,onboard_gps,3,6,8.36700058,1.29e-43,0.089999996,0.219999999,0.099999994,True,465665.3862484333,5247973.3592494,471.4329682,97.87306953333334,-74.56956796666667,13.397553033333335,465671.7704358333,5247978.6043979,466.76706906666664,4.665899133333369,True,0.0,0.0,477.5669860839844,0.1145340427756309,0.9958842992782592,0.0189267117530107,-0.0541734956204891,0.0701545923948288,0.0,0.0,0.0,1.0,957.5700073242188,474.155029296875,10.380000114440918,2.0,4.665899133333369,0.0,0.0,6.562317261614487
295,data/raw/zurich_mav_sample/MAV_Images/00295.jpg,00295.jpg,16784751,47.3843624,8.5451925,466.766,1.0676871099276468,0.5827908469364047,1.8559999999999943,onboard_gps,3,6,8.328000069,1.29e-43,0.189999998,0.039999999,0.140000001,True,465665.3850058,5247973.3643952,471.4388426,97.9032306,-74.6001414,13.431693600000001,465671.762376,5247978.6029632,466.77020219999997,4.668640400000015,True,0.0,0.0,477.5669860839844,0.1167429760098457,0.9958293437957764,0.0191670469939708,-0.0551728568971157,0.0700890719890594,0.0,0.0,0.0,1.0,957.5700073242188,474.155029296875,10.380000114440918,2.0,4.668640400000015,0.0,0.0,6.688879813161178
296,data/raw/zurich_mav_sample/MAV_Images/00296.jpg,00296.jpg,16818084,47.3843624,8.5451925,466.766,1.0676871099276468,0.5827908469364047,1.8559999999999943,onboard_gps,3,6,8.328000069,1.29e-43,0.189999998,0.039999999,0.140000001,True,465665.38376316667,5247973.369541001,471.44471699999997,97.93339166666667,-74.63071483333333,13.465834166666667,465671.7543161666,5247978.6015285,466.7733353333333,4.671381666666662,True,0.0,0.0,477.3927001953125,0.120878018438816,0.9957185983657836,0.019090523943305,-0.0572736710309982,0.0699990689754486,0.0,0.0,0.0,1.0,957.5700073242188,474.155029296875,10.380000114440918,2.0,4.671381666666662,0.0,0.0,6.925800292448701
297,data/raw/zurich_mav_sample/MAV_Images/00297.jpg,00297.jpg,16851417,47.3843624,8.5451925,466.766,1.0676871099276468,0.5827908469364047,1.8559999999999943,onboard_gps,3,6,8.328000069,1.29e-43,0.189999998,0.039999999,0.140000001,True,465665.38252053334,5247973.3746868,471.4505914,97.96355273333333,-74.66128826666666,13.499974733333334,465671.7462563333,5247978.600093801,466.77646846666664,4.674122933333365,True,0.0,0.0,477.6541137695313,0.1229894235730171,0.9956693649291992,0.0186222773045301,-0.058328416198492,0.0699547231197357,0.0,0.0,0.0,1.0,957.5499877929688,474.3293151855469,10.380000114440918,2.0,4.674122933333365,0.0,0.0,7.046774895480677
298,data/raw/zurich_mav_sample/MAV_Images/00298.jpg,00298.jpg,16884750,47.3843624,8.5451925,466.766,1.0676871099276468,0.5827908469364047,1.8559999999999943,onboard_gps,3,6,8.328000069,1.29e-43,0.189999998,0.039999999,0.140000001,True,465665.38127789996,5247973.3798326,471.4564658,97.99371380000001,-74.69186169999999,13.5341153,465671.7381965,5247978.5986591,466.7796016,4.676864200000011,True,0.0,0.0,477.74127197265625,0.1265524625778198,0.9955704808235168,0.017679238691926,-0.0604122690856456,0.069837212562561,0.0,0.0,0.0,1.0,957.5499877929688,474.3293151855469,10.380000114440918,2.0,4.676864200000011,0.0,0.0,7.250921992696365
299,data/raw/zurich_mav_sample/MAV_Images/00299.jpg,00299.jpg,16918083,47.3843624,8.5451925,466.766,1.0676871099276468,0.5827908469364047,1.8559999999999943,onboard_gps,3,6,8.328000069,1.29e-43,0.189999998,0.039999999,0.140000001,True,465665.38003526663,5247973.384978401,471.46234019999997,98.02387486666667,-74.72243513333333,13.568255866666668,465671.7301366667,5247978.5972244,466.7827347333333,4.679605466666658,True,0.0,0.0,477.8283996582031,0.1267508417367935,0.9955506920814514,0.0170458704233169,-0.0607437379658222,0.0699891597032547,0.0,0.0,0.0,1.0,957.5499877929688,474.3293151855469,10.380000114440918,2.0,4.679605466666658,0.0,0.0,7.262288281248912
300,data/raw/zurich_mav_sample/MAV_Images/00300.jpg,00300.jpg,16951416,47.3843624,8.5451925,466.766,1.0676871099276468,0.5827908469364047,1.8559999999999943,onboard_gps,3,6,8.328000069,1.29e-43,0.189999998,0.039999999,0.140000001,True,465665.3787926333,5247973.3901242,471.4682146,98.05403593333334,-74.75300856666667,13.602396433333334,465671.7220768333,5247978.5957897,466.78586786666665,4.682346733333361,True,0.0,0.0,477.8283996582031,0.1249076053500175,0.9956144690513612,0.0167185645550489,-0.0597662255167961,0.0700022131204605,0.0,0.0,0.0,1.0,957.5499877929688,474.3293151855469,10.389999389648438,2.0,4.682346733333361,0.0,0.0,7.156678615641705
301,data/raw/zurich_mav_sample/MAV_Images/00301.jpg,00301.jpg,16989655,47.3843622,8.5451917,466.789,1.007174505153671,0.5609168699011207,1.8789999999999625,onboard_gps,3,6,8.286000252,1.29e-43,0.119999997,-0.099999994,-0.099999994,True,465665.37755,5247973.39527,471.474089,98.084197,-74.783582,13.636537,465671.714017,5247978.594355,466.789001,4.6850880000000075,True,0.0,0.0,477.74212646484375,0.116740770637989,0.9958547353744508,0.0158583875745534,-0.0558632835745811,0.070008099079132,0.0,0.0,0.0,1.0,957.5499877929688,474.3293151855469,10.389999389648438,2.0,4.6850880000000075,0.0,0.0,6.688753454661533
302,data/raw/zurich_mav_sample/MAV_Images/00302.jpg,00302.jpg,17022988,47.3843622,8.5451917,466.789,1.007174505153671,0.5609168699011207,1.8789999999999625,onboard_gps,3,6,8.286000252,1.29e-43,0.119999997,-0.099999994,-0.099999994,True,465665.3785530333,5247973.401053834,471.4780743,98.07780553333333,-74.79060566666666,13.629519766666668,465671.70414633333,5247978.584410267,466.79223383333334,4.6858404666666615,True,0.0,0.0,477.3935546875,0.1057757064700126,0.9961535930633544,0.0144169423729181,-0.0507504940032959,0.0699607282876968,0.0,0.0,0.0,1.0,957.5499877929688,474.3293151855469,10.389999389648438,2.0,4.6858404666666615,0.0,0.0,6.060501555746357
303,data/raw/zurich_mav_sample/MAV_Images/00303.jpg,00303.jpg,17056321,47.3843622,8.5451917,466.789,1.007174505153671,0.5609168699011207,1.8789999999999625,onboard_gps,3,6,8.286000252,1.29e-43,0.119999997,-0.099999994,-0.099999994,True,465665.37955606665,5247973.406837666,471.4820596,98.07141406666668,-74.79762933333333,13.622502533333334,465671.69427566667,5247978.574465534,466.79546666666664,4.6865929333333725,True,0.0,0.0,477.3944396972656,0.0980477407574653,0.9963505864143372,0.0136521002277731,-0.0470702871680259,0.0698836371302604,0.0,0.0,0.0,1.0,957.5599975585938,474.2421569824219,10.399999618530272,2.0,4.6865929333333725,0.0,0.0,5.617721736195587
304,data/raw/zurich_mav_sample/MAV_Images/00304.jpg,00304.jpg,17089654,47.3843622,8.5451917,466.789,1.007174505153671,0.5609168699011207,1.8789999999999625,onboard_gps,3,6,8.286000252,1.29e-43,0.119999997,-0.099999994,-0.099999994,True,465665.38055909995,5247973.4126215,471.48604489999997,98.0650226,-74.804653,13.6154853,465671.684405,5247978.5645208005,466.7986995,4.68734539999997,True,0.0,0.0,477.3944396972656,0.089849092066288,0.9965569376945496,0.0130987204611301,-0.0430263541638851,0.0696519017219543,0.0,0.0,0.0,1.0,957.5599975585938,474.2421569824219,10.399999618530272,2.0,4.68734539999997,0.0,0.0,5.1479737684806715
305,data/raw/zurich_mav_sample/MAV_Images/00305.jpg,00305.jpg,17122987,47.3843622,8.5451917,466.789,1.007174505153671,0.5609168699011207,1.8789999999999625,onboard_gps,3,6,8.286000252,1.29e-43,0.119999997,-0.099999994,-0.099999994,True,465665.3815621333,5247973.4184053335,471.4900302,98.05863113333334,-74.81167666666666,13.608468066666667,465671.67453433335,5247978.554576067,466.8019323333333,4.688097866666681,True,0.0,0.0,477.3944396972656,0.0887350067496299,0.9966009259223938,0.0119693111628293,-0.0427617877721786,0.0693895742297172,0.0,0.0,0.0,1.0,957.5599975585938,474.2421569824219,10.399999618530272,2.0,4.688097866666681,0.0,0.0,5.084141381818667
