imgid,image_path,image_filename,timestamp,lat,lon,alt,x_enu_m,y_enu_m,z_enu_m,reference_type,fix_type,num_sat,eph_m,epv_m,vel_n_m_s,vel_e_m_s,vel_d_m_s,has_reference
319,data/raw/zurich_mav_sample/MAV_Images/00319.jpg,00319.jpg,17588112,47.384361,8.5451905,466.749,0.9158213051850908,0.4280856857076287,1.8389999999999984,onboard_gps,3,6,8.147000313,1.29e-43,0.109999999,0.159999996,0.199999988,True
320,data/raw/zurich_mav_sample/MAV_Images/00320.jpg,00320.jpg,17621445,47.384361,8.5451905,466.749,0.9158213051850908,0.4280856857076287,1.8389999999999984,onboard_gps,3,6,8.147000313,1.29e-43,0.109999999,0.159999996,0.199999988,True
321,data/raw/zurich_mav_sample/MAV_Images/00321.jpg,00321.jpg,17654778,47.384361,8.5451905,466.749,0.9158213051850908,0.4280856857076287,1.8389999999999984,onboard_gps,3,6,8.147000313,1.29e-43,0.109999999,0.159999996,0.199999988,True
322,data/raw/zurich_mav_sample/MAV_Images/00322.jpg,00322.jpg,17688111,47.384361,8.5451905,466.749,0.9158213051850908,0.4280856857076287,1.8389999999999984,onboard_gps,3,6,8.147000313,1.29e-43,0.109999999,0.159999996,0.199999988,True
323,data/raw/zurich_mav_sample/MAV_Images/00323.jpg,00323.jpg,17721444,47.384361,8.5451905,466.749,0.9158213051850908,0.4280856857076287,1.8389999999999984,onboard_gps,3,6,8.147000313,1.29e-43,0.109999999,0.159999996,0.199999988,True
324,data/raw/zurich_mav_sample/MAV_Images/00324.jpg,00324.jpg,17754777,47.384361,8.5451905,466.749,0.9158213051850908,0.4280856857076287,1.8389999999999984,onboard_gps,3,6,8.147000313,1.29e-43,0.109999999,0.159999996,0.199999988,True
325,data/raw/zurich_mav_sample/MAV_Images/00325.jpg,00325.jpg,17784803,47.3843603,8.5451897,466.809,0.8549840910127386,0.3506449218839407,1.899000000000001,onboard_gps,3,6,8.105000496,1.29e-43,-0.039999999,0.269999981,0.140000001,True
326,data/raw/zurich_mav_sample/MAV_Images/00326.jpg,00326.jpg,17818136,47.3843603,8.5451897,466.809,0.8549840910127386,0.3506449218839407,1.899000000000001,onboard_gps,3,6,8.105000496,1.29e-43,-0.039999999,0.269999981,0.140000001,True
327,data/raw/zurich_mav_sample/MAV_Images/00327.jpg,00327.jpg,17851469,47.3843603,8.5451897,466.809,0.8549840910127386,0.3506449218839407,1.899000000000001,onboard_gps,3,6,8.105000496,1.29e-43,-0.039999999,0.269999981,0.140000001,True
328,data/raw/zurich_mav_sample/MAV_Images/00328.jpg,00328.jpg,17884802,47.3843603,8.5451897,466.809,0.8549840910127386,0.3506449218839407,1.899000000000001,onboard_gps,3,6,8.105000496,1.29e-43,-0.039999999,0.269999981,0.140000001,True
329,data/raw/zurich_mav_sample/MAV_Images/00329.jpg,00329.jpg,17918135,47.3843603,8.5451897,466.809,0.8549840910127386,0.3506449218839407,1.899000000000001,onboard_gps,3,6,8.105000496,1.29e-43,-0.039999999,0.269999981,0.140000001,True
330,data/raw/zurich_mav_sample/MAV_Images/00330.jpg,00330.jpg,17951468,47.3843603,8.5451897,466.809,0.8549840910127386,0.3506449218839407,1.899000000000001,onboard_gps,3,6,8.105000496,1.29e-43,-0.039999999,0.269999981,0.140000001,True
331,data/raw/zurich_mav_sample/MAV_Images/00331.jpg,00331.jpg,17985701,47.3843595,8.5451878,466.886,0.7110556508996524,0.2625758228823542,1.975999999999999,onboard_gps,3,6,8.063000679,1.29e-43,-0.01,-0.149999991,0.140000001,True
332,data/raw/zurich_mav_sample/MAV_Images/00332.jpg,00332.jpg,18019034,47.3843595,8.5451878,466.886,0.7110556508996524,0.2625758228823542,1.975999999999999,onboard_gps,3,6,8.063000679,1.29e-43,-0.01,-0.149999991,0.140000001,True
333,data/raw/zurich_mav_sample/MAV_Images/00333.jpg,00333.jpg,18052367,47.3843595,8.5451878,466.886,0.7110556508996524,0.2625758228823542,1.975999999999999,onboard_gps,3,6,8.063000679,1.29e-43,-0.01,-0.149999991,0.140000001,True
334,data/raw/zurich_mav_sample/MAV_Images/00334.jpg,00334.jpg,18085700,47.3843595,8.5451878,466.886,0.7110556508996524,0.2625758228823542,1.975999999999999,onboard_gps,3,6,8.063000679,1.29e-43,-0.01,-0.149999991,0.140000001,True
335,data/raw/zurich_mav_sample/MAV_Images/00335.jpg,00335.jpg,18119033,47.3843595,8.5451878,466.886,0.7110556508996524,0.2625758228823542,1.975999999999999,onboard_gps,3,6,8.063000679,1.29e-43,-0.01,-0.149999991,0.140000001,True
336,data/raw/zurich_mav_sample/MAV_Images/00336.jpg,00336.jpg,18152366,47.3843595,8.5451878,466.886,0.7110556508996524,0.2625758228823542,1.975999999999999,onboard_gps,3,6,8.063000679,1.29e-43,-0.01,-0.149999991,0.140000001,True
337,data/raw/zurich_mav_sample/MAV_Images/00337.jpg,00337.jpg,18192591,47.3843588,8.5451868,466.871,0.635122740699444,0.1852232459932565,1.960999999999956,onboard_gps,3,6,8.024000168,1.29e-43,-0.179999992,0.029999999,0.07,True
338,data/raw/zurich_mav_sample/MAV_Images/00338.jpg,00338.jpg,18225924,47.3843588,8.5451868,466.871,0.635122740699444,0.1852232459932565,1.960999999999956,onboard_gps,3,6,8.024000168,1.29e-43,-0.179999992,0.029999999,0.07,True
339,data/raw/zurich_mav_sample/MAV_Images/00339.jpg,00339.jpg,18259257,47.3843588,8.5451868,466.871,0.635122740699444,0.1852232459932565,1.960999999999956,onboard_gps,3,6,8.024000168,1.29e-43,-0.179999992,0.029999999,0.07,True
340,data/raw/zurich_mav_sample/MAV_Images/00340.jpg,00340.jpg,18292590,47.3843588,8.5451868,466.871,0.635122740699444,0.1852232459932565,1.960999999999956,onboard_gps,3,6,8.024000168,1.29e-43,-0.179999992,0.029999999,0.07,True
341,data/raw/zurich_mav_sample/MAV_Images/00341.jpg,00341.jpg,18325923,47.3843588,8.5451868,466.871,0.635122740699444,0.1852232459932565,1.960999999999956,onboard_gps,3,6,8.024000168,1.29e-43,-0.179999992,0.029999999,0.07,True
342,data/raw/zurich_mav_sample/MAV_Images/00342.jpg,00342.jpg,18359256,47.3843588,8.5451868,466.871,0.635122740699444,0.1852232459932565,1.960999999999956,onboard_gps,3,6,8.024000168,1.29e-43,-0.179999992,0.029999999,0.07,True
343,data/raw/zurich_mav_sample/MAV_Images/00343.jpg,00343.jpg,18384222,47.3843582,8.5451855,466.856,0.5366112127085216,0.1191163072362542,1.9459999999999693,onboard_gps,3,6,7.993000507,1.29e-43,-0.119999997,-0.149999991,-0.02,True
344,data/raw/zurich_mav_sample/MAV_Images/00344.jpg,00344.jpg,18417555,47.3843582,8.5451855,466.856,0.5366112127085216,0.1191163072362542,1.9459999999999693,onboard_gps,3,6,7.993000507,1.29e-43,-0.119999997,-0.149999991,-0.02,True
345,data/raw/zurich_mav_sample/MAV_Images/00345.jpg,00345.jpg,18450888,47.3843582,8.5451855,466.856,0.5366112127085216,0.1191163072362542,1.9459999999999693,onboard_gps,3,6,7.993000507,1.29e-43,-0.119999997,-0.149999991,-0.02,True
346,data/raw/zurich_mav_sample/MAV_Images/00346.jpg,00346.jpg,18484221,47.3843582,8.5451855,466.856,0.5366112127085216,0.1191163072362542,1.9459999999999693,onboard_gps,3,6,7.993000507,1.29e-43,-0.119999997,-0.149999991,-0.02,True
347,data/raw/zurich_mav_sample/MAV_Images/00347.jpg,00347.jpg,18517554,47.3843582,8.5451855,466.856,0.5366112127085216,0.1191163072362542,1.9459999999999693,onboard_gps,3,6,7.993000507,1.29e-43,-0.119999997,-0.149999991,-0.02,True
348,data/raw/zurich_mav_sample/MAV_Images/00348.jpg,00348.jpg,18550887,47.3843582,8.5451855,466.856,0.5366112127085216,0.1191163072362542,1.9459999999999693,onboard_gps,3,6,7.993000507,1.29e-43,-0.119999997,-0.149999991,-0.02,True
349,data/raw/zurich_mav_sample/MAV_Images/00349.jpg,00349.jpg,18588175,47.3843587,8.5451869,466.716,0.6426056644995697,0.1740657957270741,1.8059999999999832,onboard_gps,3,6,7.963000298,1.29e-43,0.0,0.159999996,-0.149999991,True
350,data/raw/zurich_mav_sample/MAV_Images/00350.jpg,00350.jpg,18621508,47.3843587,8.5451869,466.716,0.6426056644995697,0.1740657957270741,1.8059999999999832,onboard_gps,3,6,7.963000298,1.29e-43,0.0,0.159999996,-0.149999991,True
