sequence_frame_id,sequence,image_path,image_path_relative,filename,token0_id,token1_order,lon,lat,parse_status,frame_index_in_sequence,global_frame_index,utm_x_m,utm_y_m,x_enu_global_m,y_enu_global_m,x_enu_m,y_enu_m,image_path_resolved,is_uniform,is_existing73,is_relative_risk,risk_reason,query_index,query_source
685,traj01,data/raw/satloc/part_1/UAV Data/traj01/686@103097@112.818541@28.293943.png,UAV Data/traj01/686@103097@112.818541@28.293943.png,686@103097@112.818541@28.293943.png,686,103097,112.818541,28.293943,ok,685,685,678332.6043733582,3131106.3830129444,242.09300681669265,-370.2082626228221,242.09300681669265,-370.2082626228221,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/686@103097@112.818541@28.293943.png,True,False,False,,172,uniform
690,traj01,data/raw/satloc/part_1/UAV Data/traj01/691@108102@112.818549@28.293386.png,UAV Data/traj01/691@108102@112.818549@28.293386.png,691@108102@112.818549@28.293386.png,691,108102,112.818549,28.293386,ok,690,690,678334.3179031543,3131044.6731916643,243.8065366127994,-431.9180839029141,243.8065366127994,-431.9180839029141,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/691@108102@112.818549@28.293386.png,True,False,False,,173,uniform
693,traj01,data/raw/satloc/part_1/UAV Data/traj01/694@111104@112.818556@28.293062.png,UAV Data/traj01/694@111104@112.818556@28.293062.png,694@111104@112.818556@28.293062.png,694,111104,112.818556,28.293062,ok,693,693,678335.5447890381,3131008.7808186216,245.03342249663547,-467.8104569455609,245.03342249663547,-467.8104569455609,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/694@111104@112.818556@28.293062.png,False,True,False,,174,benchmark73
695,traj01,data/raw/satloc/part_1/UAV Data/traj01/696@113106@112.818562@28.292850.png,UAV Data/traj01/696@113106@112.818562@28.292850.png,696@113106@112.818562@28.292850.png,696,113106,112.818562,28.29285,ok,695,695,678336.4868187897,3130985.297782054,245.9754522482399,-491.2934935125522,245.9754522482399,-491.2934935125522,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/696@113106@112.818562@28.292850.png,True,False,False,,175,uniform
700,traj01,data/raw/satloc/part_1/UAV Data/traj01/701@118111@112.818570@28.292322.png,UAV Data/traj01/701@118111@112.818570@28.292322.png,701@118111@112.818570@28.292322.png,701,118111,112.81857,28.292322,ok,700,700,678338.1519743375,3130926.8014824963,247.64060779602733,-549.7897930708714,247.64060779602733,-549.7897930708714,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/701@118111@112.818570@28.292322.png,True,False,False,,176,uniform
705,traj01,data/raw/satloc/part_1/UAV Data/traj01/706@123116@112.818248@28.292097.png,UAV Data/traj01/706@123116@112.818248@28.292097.png,706@123116@112.818248@28.292097.png,706,123116,112.818248,28.292097,ok,705,705,678306.9442878895,3130901.3938076384,216.43292134802323,-575.1974679287523,216.43292134802323,-575.1974679287523,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/706@123116@112.818248@28.292097.png,True,False,False,,177,uniform
709,traj01,data/raw/satloc/part_1/UAV Data/traj01/710@127119@112.817787@28.292068.png,UAV Data/traj01/710@127119@112.817787@28.292068.png,710@127119@112.817787@28.292068.png,710,127119,112.817787,28.292068,ok,709,709,678261.7761315781,3130897.500046337,171.26476503664162,-579.0912292306311,171.26476503664162,-579.0912292306311,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/710@127119@112.817787@28.292068.png,False,True,False,,178,benchmark73
710,traj01,data/raw/satloc/part_1/UAV Data/traj01/711@128120@112.817666@28.292065.png,UAV Data/traj01/711@128120@112.817666@28.292065.png,711@128120@112.817666@28.292065.png,711,128120,112.817666,28.292065,ok,710,710,678249.9130257298,3130896.989095894,159.40165918832645,-579.6021796730347,159.40165918832645,-579.6021796730347,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/711@128120@112.817666@28.292065.png,True,False,False,,179,uniform
715,traj01,data/raw/satloc/part_1/UAV Data/traj01/716@133125@112.817055@28.292056.png,UAV Data/traj01/716@133125@112.817055@28.292056.png,716@133125@112.817055@28.292056.png,716,133125,112.817055,28.292056,ok,715,715,678189.9989949062,3130895.090538158,99.48762836470269,-581.5007374091074,99.48762836470269,-581.5007374091074,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/716@133125@112.817055@28.292056.png,True,False,False,,180,uniform
720,traj01,data/raw/satloc/part_1/UAV Data/traj01/721@138130@112.816444@28.292053.png,UAV Data/traj01/721@138130@112.816444@28.292053.png,721@138130@112.816444@28.292053.png,721,138130,112.816444,28.292053,ok,720,720,678130.0749715056,3130893.8571485626,39.56360496405978,-582.7341270046309,39.56360496405978,-582.7341270046309,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/721@138130@112.816444@28.292053.png,True,False,False,,181,uniform
725,traj01,data/raw/satloc/part_1/UAV Data/traj01/726@143135@112.815833@28.292052.png,UAV Data/traj01/726@143135@112.815833@28.292052.png,726@143135@112.815833@28.292052.png,726,143135,112.815833,28.292052,ok,725,725,678070.1476258585,3130892.845683891,-20.36374068295117,-583.7455916763283,-20.36374068295117,-583.7455916763283,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/726@143135@112.815833@28.292052.png,True,False,False,,182,uniform
730,traj01,data/raw/satloc/part_1/UAV Data/traj01/731@148139@112.815217@28.292052.png,UAV Data/traj01/731@148139@112.815217@28.292052.png,731@148139@112.815217@28.292052.png,731,148139,112.815217,28.292052,ok,730,730,678009.7282085229,3130891.9379667365,-80.78315801860299,-584.6533088306896,-80.78315801860299,-584.6533088306896,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/731@148139@112.815217@28.292052.png,True,True,False,,183,"uniform,benchmark73"
735,traj01,data/raw/satloc/part_1/UAV Data/traj01/736@153144@112.814604@28.292054.png,UAV Data/traj01/736@153144@112.814604@28.292054.png,736@153144@112.814604@28.292054.png,736,153144,112.814604,28.292054,ok,735,735,677949.5997250649,3130891.256597734,-140.91164147655945,-585.3346778331324,-140.91164147655945,-585.3346778331324,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/736@153144@112.814604@28.292054.png,True,False,False,,184,uniform
740,traj01,data/raw/satloc/part_1/UAV Data/traj01/741@158149@112.813989@28.292055.png,UAV Data/traj01/741@158149@112.813989@28.292055.png,741@158149@112.813989@28.292055.png,741,158149,112.813989,28.292055,ok,740,740,677889.2767516831,3130890.4617787306,-201.2346148584038,-586.1294968365692,-201.2346148584038,-586.1294968365692,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/741@158149@112.813989@28.292055.png,True,False,False,,185,uniform
745,traj01,data/raw/satloc/part_1/UAV Data/traj01/746@163153@112.813376@28.292052.png,UAV Data/traj01/746@163153@112.813376@28.292052.png,746@163153@112.813376@28.292052.png,746,163153,112.813376,28.292052,ok,745,745,677829.1566088136,3130889.226968183,-261.3547577279387,-587.3643073840067,-261.3547577279387,-587.3643073840067,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/746@163153@112.813376@28.292052.png,True,True,False,,186,"uniform,benchmark73"
750,traj01,data/raw/satloc/part_1/UAV Data/traj01/751@168158@112.812765@28.292046.png,UAV Data/traj01/751@168158@112.812765@28.292046.png,751@168158@112.812765@28.292046.png,751,168158,112.812765,28.292046,ok,750,750,677769.2376273593,3130887.662973956,-321.27373918215744,-588.9283016109839,-321.27373918215744,-588.9283016109839,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/751@168158@112.812765@28.292046.png,True,False,False,,187,uniform
755,traj01,data/raw/satloc/part_1/UAV Data/traj01/756@173163@112.812177@28.292054.png,UAV Data/traj01/756@173163@112.812177@28.292054.png,756@173163@112.812177@28.292054.png,756,173163,112.812177,28.292054,ok,755,755,677711.5513043004,3130887.684460792,-378.9600622410653,-588.9068147758953,-378.9600622410653,-588.9068147758953,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/756@173163@112.812177@28.292054.png,True,False,False,,188,uniform
759,traj01,data/raw/satloc/part_1/UAV Data/traj01/760@177167@112.811935@28.292281.png,UAV Data/traj01/760@177167@112.811935@28.292281.png,760@177167@112.811935@28.292281.png,760,177167,112.811935,28.292281,ok,759,759,677687.437973008,3130912.4825412952,-403.073393533472,-564.1087342719547,-403.073393533472,-564.1087342719547,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/760@177167@112.811935@28.292281.png,False,True,False,,189,benchmark73
760,traj01,data/raw/satloc/part_1/UAV Data/traj01/761@178168@112.811893@28.292365.png,UAV Data/traj01/761@178168@112.811893@28.292365.png,761@178168@112.811893@28.292365.png,761,178168,112.811893,28.292365,ok,760,760,677683.1789183842,3130921.728863133,-407.332448157249,-554.8624124340713,-407.332448157249,-554.8624124340713,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/761@178168@112.811893@28.292365.png,True,False,False,,190,uniform
765,traj01,data/raw/satloc/part_1/UAV Data/traj01/766@183172@112.811716@28.292847.png,UAV Data/traj01/766@183172@112.811716@28.292847.png,766@183172@112.811716@28.292847.png,766,183172,112.811716,28.292847,ok,765,765,677665.0174641786,3130974.879273752,-425.4939023628831,-501.7120018149726,-425.4939023628831,-501.7120018149726,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/766@183172@112.811716@28.292847.png,True,False,False,,191,uniform
767,traj01,data/raw/satloc/part_1/UAV Data/traj01/768@185174@112.811653@28.293041.png,UAV Data/traj01/768@185174@112.811653@28.293041.png,768@185174@112.811653@28.293041.png,768,185174,112.811653,28.293041,ok,767,767,677658.5159726572,3130996.283886672,-431.9953938842518,-480.30738889519125,-431.9953938842518,-480.30738889519125,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/768@185174@112.811653@28.293041.png,False,True,False,,192,benchmark73
770,traj01,data/raw/satloc/part_1/UAV Data/traj01/771@188177@112.811562@28.293341.png,UAV Data/traj01/771@188177@112.811562@28.293341.png,771@188177@112.811562@28.293341.png,771,188177,112.811562,28.293341,ok,770,770,677649.0921106131,3131029.393253188,-441.4192559283693,-447.1980223790743,-441.4192559283693,-447.1980223790743,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/771@188177@112.811562@28.293341.png,True,False,False,,193,uniform
775,traj01,data/raw/satloc/part_1/UAV Data/traj01/776@193182@112.811429@28.293801.png,UAV Data/traj01/776@193182@112.811429@28.293801.png,776@193182@112.811429@28.293801.png,776,193182,112.811429,28.293801,ok,775,775,677635.2830779148,3131080.170566467,-455.2282886266476,-396.42070910008624,-455.2282886266476,-396.42070910008624,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/776@193182@112.811429@28.293801.png,True,False,False,,194,uniform
780,traj01,data/raw/satloc/part_1/UAV Data/traj01/781@198187@112.811376@28.294287.png,UAV Data/traj01/781@198187@112.811376@28.294287.png,781@198187@112.811376@28.294287.png,781,198187,112.811376,28.294287,ok,780,780,677629.2774636513,3131133.946587434,-461.2339028902352,-342.64468813315034,-461.2339028902352,-342.64468813315034,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/781@198187@112.811376@28.294287.png,True,True,False,,195,"uniform,benchmark73"
785,traj01,data/raw/satloc/part_1/UAV Data/traj01/786@203191@112.811365@28.294793.png,UAV Data/traj01/786@203191@112.811365@28.294793.png,786@203191@112.811365@28.294793.png,786,203191,112.811365,28.294793,ok,785,785,677627.3580574441,3131190.000575328,-463.15330909739714,-286.5907002394088,-463.15330909739714,-286.5907002394088,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/786@203191@112.811365@28.294793.png,True,False,False,,196,uniform
790,traj01,data/raw/satloc/part_1/UAV Data/traj01/791@208196@112.811359@28.295301.png,UAV Data/traj01/791@208196@112.811359@28.295301.png,791@208196@112.811359@28.295301.png,791,208196,112.811359,28.295301,ok,790,790,677625.9257271809,3131246.283539342,-464.5856393605936,-230.3077362249605,-464.5856393605936,-230.3077362249605,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/791@208196@112.811359@28.295301.png,True,False,False,,197,uniform
793,traj01,data/raw/satloc/part_1/UAV Data/traj01/794@211199@112.811357@28.295615.png,UAV Data/traj01/794@211199@112.811357@28.295615.png,794@211199@112.811357@28.295615.png,794,211199,112.811357,28.295615,ok,793,793,677625.2079706418,3131281.0751295662,-465.3033958997112,-195.51614600094035,-465.3033958997112,-195.51614600094035,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/794@211199@112.811357@28.295615.png,False,True,False,,198,benchmark73
795,traj01,data/raw/satloc/part_1/UAV Data/traj01/796@213201@112.811353@28.295825.png,UAV Data/traj01/796@213201@112.811353@28.295825.png,796@213201@112.811353@28.295825.png,796,213201,112.811353,28.295825,ok,795,795,677624.4668101788,3131304.3394767544,-466.0445563626709,-172.25179881276563,-466.0445563626709,-172.25179881276563,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/796@213201@112.811353@28.295825.png,True,False,False,,199,uniform
800,traj01,data/raw/satloc/part_1/UAV Data/traj01/801@218205@112.811343@28.296369.png,UAV Data/traj01/801@218205@112.811343@28.296369.png,801@218205@112.811343@28.296369.png,801,218205,112.811343,28.296369,ok,800,800,677622.5823431282,3131364.6057491386,-467.9290234133368,-111.98552642855792,-467.9290234133368,-111.98552642855792,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/801@218205@112.811343@28.296369.png,True,False,False,,200,uniform
805,traj01,data/raw/satloc/part_1/UAV Data/traj01/806@223210@112.811332@28.296918.png,UAV Data/traj01/806@223210@112.811332@28.296918.png,806@223210@112.811332@28.296918.png,806,223210,112.811332,28.296918,ok,805,805,677620.5914852426,3131425.4246083777,-469.9198812989053,-51.16666718944907,-469.9198812989053,-51.16666718944907,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/806@223210@112.811332@28.296918.png,True,False,False,,201,uniform
807,traj01,data/raw/satloc/part_1/UAV Data/traj01/808@225212@112.811329@28.297133.png,UAV Data/traj01/808@225212@112.811329@28.297133.png,808@225212@112.811329@28.297133.png,808,225212,112.811329,28.297133,ok,807,807,677619.9400922884,3131449.244482776,-470.5712742530741,-27.346792791504413,-470.5712742530741,-27.346792791504413,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/808@225212@112.811329@28.297133.png,False,True,False,,202,benchmark73
810,traj01,data/raw/satloc/part_1/UAV Data/traj01/811@228215@112.811321@28.297439.png,UAV Data/traj01/811@228215@112.811321@28.297439.png,811@228215@112.811321@28.297439.png,811,228215,112.811321,28.297439,ok,810,810,677618.6471359801,3131483.140773913,-471.8642305614194,6.549498345702887,-471.8642305614194,6.549498345702887,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/811@228215@112.811321@28.297439.png,True,False,False,,203,uniform
815,traj01,data/raw/satloc/part_1/UAV Data/traj01/816@233220@112.811316@28.297952.png,UAV Data/traj01/816@233220@112.811316@28.297952.png,816@233220@112.811316@28.297952.png,816,233220,112.811316,28.297952,ok,815,815,677617.3045399224,3131539.979280048,-473.2068266191054,63.388004480395466,-473.2068266191054,63.388004480395466,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/816@233220@112.811316@28.297952.png,True,False,False,,204,uniform
819,traj01,data/raw/satloc/part_1/UAV Data/traj01/820@237223@112.811307@28.298366.png,UAV Data/traj01/820@237223@112.811307@28.298366.png,820@237223@112.811307@28.298366.png,820,237223,112.811307,28.298366,ok,819,819,677615.734087998,3131585.8416541736,-474.77727854344994,109.2503786063753,-474.77727854344994,109.2503786063753,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/820@237223@112.811307@28.298366.png,False,True,False,,205,benchmark73
820,traj01,data/raw/satloc/part_1/UAV Data/traj01/821@238224@112.811307@28.298471.png,UAV Data/traj01/821@238224@112.811307@28.298471.png,821@238224@112.811307@28.298471.png,821,238224,112.811307,28.298471,ok,820,820,677615.559657027,3131597.476772343,-474.9517095144838,120.88549677561969,-474.9517095144838,120.88549677561969,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/821@238224@112.811307@28.298471.png,True,False,False,,206,uniform
825,traj01,data/raw/satloc/part_1/UAV Data/traj01/826@243229@112.811305@28.298995.png,UAV Data/traj01/826@243229@112.811305@28.298995.png,826@243229@112.811305@28.298995.png,826,243229,112.811305,28.298995,ok,825,825,677614.4930005735,3131655.538614199,-476.0183659680188,178.94733863184229,-476.0183659680188,178.94733863184229,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/826@243229@112.811305@28.298995.png,True,False,False,,207,uniform
830,traj01,data/raw/satloc/part_1/UAV Data/traj01/831@248234@112.811307@28.299515.png,UAV Data/traj01/831@248234@112.811307@28.299515.png,831@248234@112.811307@28.299515.png,831,248234,112.811307,28.299515,ok,830,830,677613.8252823714,3131713.163098902,-476.6860841701273,236.57182333478704,-476.6860841701273,236.57182333478704,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/831@248234@112.811307@28.299515.png,True,False,False,,208,uniform
832,traj01,data/raw/satloc/part_1/UAV Data/traj01/833@250236@112.811307@28.299724.png,UAV Data/traj01/833@250236@112.811307@28.299724.png,833@250236@112.811307@28.299724.png,833,250236,112.811307,28.299724,ok,832,832,677613.4780681045,3131736.32252826,-477.033298437018,259.7312526926398,-477.033298437018,259.7312526926398,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/833@250236@112.811307@28.299724.png,False,True,False,,209,benchmark73
835,traj01,data/raw/satloc/part_1/UAV Data/traj01/836@253239@112.811304@28.300044.png,UAV Data/traj01/836@253239@112.811304@28.300044.png,836@253239@112.811304@28.300044.png,836,253239,112.811304,28.300044,ok,835,835,677612.6522155859,3131771.77753164,-477.85915095556993,295.186256072484,-477.85915095556993,295.186256072484,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/836@253239@112.811304@28.300044.png,True,False,False,,210,uniform
840,traj01,data/raw/satloc/part_1/UAV Data/traj01/841@258243@112.811301@28.300594.png,UAV Data/traj01/841@258243@112.811301@28.300594.png,841@258243@112.811301@28.300594.png,841,258243,112.811301,28.300594,ok,840,840,677611.4442480453,3131832.7189926608,-479.0671184961684,356.12771709356457,-479.0671184961684,356.12771709356457,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/841@258243@112.811301@28.300594.png,True,False,False,,211,uniform
843,traj01,data/raw/satloc/part_1/UAV Data/traj01/844@261246@112.811298@28.300926.png,UAV Data/traj01/844@261246@112.811298@28.300926.png,844@261246@112.811298@28.300926.png,844,261246,112.811298,28.300926,ok,843,843,677610.598448141,3131869.503728197,-479.912918400485,392.91245262976736,-479.912918400485,392.91245262976736,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/844@261246@112.811298@28.300926.png,False,True,False,,212,benchmark73
845,traj01,data/raw/satloc/part_1/UAV Data/traj01/846@263248@112.811294@28.301152.png,UAV Data/traj01/846@263248@112.811294@28.301152.png,846@263248@112.811294@28.301152.png,846,263248,112.811294,28.301152,ok,845,845,677609.8306761414,3131894.541061754,-480.6806904000696,417.9497861866839,-480.6806904000696,417.9497861866839,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/846@263248@112.811294@28.301152.png,True,False,False,,213,uniform
850,traj01,data/raw/satloc/part_1/UAV Data/traj01/851@268253@112.811285@28.301704.png,UAV Data/traj01/851@268253@112.811285@28.301704.png,851@268253@112.811285@28.301704.png,851,268253,112.811285,28.301704,ok,850,850,677608.0309140579,3131955.695330095,-482.4804524836363,479.1040545278229,-482.4804524836363,479.1040545278229,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/851@268253@112.811285@28.301704.png,True,False,False,,214,uniform
855,traj01,data/raw/satloc/part_1/UAV Data/traj01/856@273257@112.811277@28.302005.png,UAV Data/traj01/856@273257@112.811277@28.302005.png,856@273257@112.811277@28.302005.png,856,273257,112.811277,28.302005,ok,855,855,677606.7462351456,3131989.037586761,-483.7651313958922,512.446311193984,-483.7651313958922,512.446311193984,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/856@273257@112.811277@28.302005.png,True,False,False,,215,uniform
860,traj01,data/raw/satloc/part_1/UAV Data/traj01/861@278262@112.811349@28.302265.png,UAV Data/traj01/861@278262@112.811349@28.302265.png,861@278262@112.811349@28.302265.png,861,278262,112.811349,28.302265,ok,860,860,677613.375591242,3132017.954244709,-477.13577529951,541.3629691419192,-477.13577529951,541.3629691419192,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/861@278262@112.811349@28.302265.png,True,False,False,,216,uniform
865,traj01,data/raw/satloc/part_1/UAV Data/traj01/866@283267@112.811813@28.302321.png,UAV Data/traj01/866@283267@112.811813@28.302321.png,866@283267@112.811813@28.302321.png,866,283267,112.811813,28.302321,ok,865,865,677658.7888471796,3132024.8420537068,-431.7225193618797,548.2507781395689,-431.7225193618797,548.2507781395689,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/866@283267@112.811813@28.302321.png,True,False,False,,217,uniform
870,traj01,data/raw/satloc/part_1/UAV Data/traj01/871@288272@112.812413@28.302333.png,UAV Data/traj01/871@288272@112.812413@28.302333.png,871@288272@112.812413@28.302333.png,871,288272,112.812413,28.302333,ok,870,870,677717.6132601006,3132027.054468025,-372.89810644090176,550.4631924577989,-372.89810644090176,550.4631924577989,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/871@288272@112.812413@28.302333.png,True,False,False,,218,uniform
873,traj01,data/raw/satloc/part_1/UAV Data/traj01/874@0@112.812718@28.302336.png,UAV Data/traj01/874@0@112.812718@28.302336.png,874@0@112.812718@28.302336.png,874,0,112.812718,28.302336,ok,873,873,677747.5208236112,3132027.835711002,-342.99054293031804,551.2444354346953,-342.99054293031804,551.2444354346953,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/874@0@112.812718@28.302336.png,False,True,False,,219,benchmark73
875,traj01,data/raw/satloc/part_1/UAV Data/traj01/876@2001@112.812947@28.302339.png,UAV Data/traj01/876@2001@112.812947@28.302339.png,876@2001@112.812947@28.302339.png,876,2001,112.812947,28.302339,ok,875,875,677769.9747682351,3132028.505168924,-320.5365983063821,551.9138933564536,-320.5365983063821,551.9138933564536,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/876@2001@112.812947@28.302339.png,True,False,False,,220,uniform
880,traj01,data/raw/satloc/part_1/UAV Data/traj01/881@7006@112.813555@28.302347.png,UAV Data/traj01/881@7006@112.813555@28.302347.png,881@7006@112.813555@28.302347.png,881,7006,112.813555,28.302347,ok,880,880,677829.5904248753,3132030.286672494,-260.9209416662343,553.6953969267197,-260.9209416662343,553.6953969267197,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/881@7006@112.813555@28.302347.png,True,False,False,,221,uniform
885,traj01,data/raw/satloc/part_1/UAV Data/traj01/886@12011@112.814161@28.302353.png,UAV Data/traj01/886@12011@112.814161@28.302353.png,886@12011@112.814161@28.302353.png,886,12011,112.814161,28.302353,ok,885,885,677889.0132639062,3132031.843909647,-201.4981026352616,555.2526340796612,-201.4981026352616,555.2526340796612,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/886@12011@112.814161@28.302353.png,True,True,False,,222,"uniform,benchmark73"
890,traj01,data/raw/satloc/part_1/UAV Data/traj01/891@17016@112.814765@28.302355.png,UAV Data/traj01/891@17016@112.814765@28.302355.png,891@17016@112.814765@28.302355.png,891,17016,112.814765,28.302355,ok,890,890,677948.2466178678,3132032.955255656,-142.26474867365323,556.363980088383,-142.26474867365323,556.363980088383,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/891@17016@112.814765@28.302355.png,True,False,False,,223,uniform
895,traj01,data/raw/satloc/part_1/UAV Data/traj01/896@22020@112.815002@28.302047.png,UAV Data/traj01/896@22020@112.815002@28.302047.png,896@22020@112.815002@28.302047.png,896,22020,112.815002,28.302047,ok,895,895,677972.0029257846,3131999.17471478,-118.50844075693747,522.5834392127581,-118.50844075693747,522.5834392127581,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/896@22020@112.815002@28.302047.png,True,False,False,,224,uniform
900,traj01,data/raw/satloc/part_1/UAV Data/traj01/901@27025@112.815039@28.301535.png,UAV Data/traj01/901@27025@112.815039@28.301535.png,901@27025@112.815039@28.301535.png,901,27025,112.815039,28.301535,ok,900,900,677976.4840808581,3131942.49409168,-114.02728568343446,465.9028161121532,-114.02728568343446,465.9028161121532,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/901@27025@112.815039@28.301535.png,True,False,False,,225,uniform
904,traj01,data/raw/satloc/part_1/UAV Data/traj01/905@31029@112.815049@28.301097.png,UAV Data/traj01/905@31029@112.815049@28.301097.png,905@31029@112.815049@28.301097.png,905,31029,112.815049,28.301097,ok,904,904,677978.1940284965,3131893.973688144,-112.317338044988,417.382412577048,-112.317338044988,417.382412577048,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/905@31029@112.815049@28.301097.png,False,True,False,,226,benchmark73
905,traj01,data/raw/satloc/part_1/UAV Data/traj01/906@32030@112.815050@28.300988.png,UAV Data/traj01/906@32030@112.815050@28.300988.png,906@32030@112.815050@28.300988.png,906,32030,112.81505,28.300988,ok,905,905,677978.4735697508,3131881.8967828443,-112.03779679071158,405.3055072771385,-112.03779679071158,405.3055072771385,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/906@32030@112.815050@28.300988.png,True,False,False,,227,uniform
910,traj01,data/raw/satloc/part_1/UAV Data/traj01/911@37034@112.815058@28.300442.png,UAV Data/traj01/911@37034@112.815058@28.300442.png,911@37034@112.815058@28.300442.png,911,37034,112.815058,28.300442,ok,910,910,677980.1671614279,3131821.405868456,-110.34420511359347,344.8145928885788,-110.34420511359347,344.8145928885788,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/911@37034@112.815058@28.300442.png,True,False,False,,228,uniform
913,traj01,data/raw/satloc/part_1/UAV Data/traj01/914@40037@112.815066@28.300118.png,UAV Data/traj01/914@40037@112.815066@28.300118.png,914@40037@112.815066@28.300118.png,914,40037,112.815066,28.300118,ok,913,913,677981.4911626546,3131785.514955774,-109.02020388690288,308.9236802067608,-109.02020388690288,308.9236802067608,/Users/harishprabhu/Documents/drone-localisation/data/raw/satloc/part_1/UAV Data/traj01/914@40037@112.815066@28.300118.png,False,True,False,,229,benchmark73
