policy,token,processed_candidates,chosen_tile_id,chosen_error_m,hit_le_threshold,chosen_union_rank,chosen_lightglue_rank,chosen_hybrid_rank,chosen_lg_score,chosen_hybrid_score,chosen_inliers,chosen_matches,chosen_min_coverage,union_top1_error_m,union_top1_hit_le_threshold,oracle_processed_error_m,oracle_processed_hit_le_threshold,oracle_lightglue_rank,oracle_hybrid_rank,oracle_union_rank,oracle_tile_id,s5c2_chunk,hit_eval_only,chosen_error_m_eval_only,dangerous_false_eval_only,lg_score,lg_inliers,lg_matches,min_coverage,chosen_lg_rank,top1_lg_score,top2_lg_score,lg_score_margin_top1_top2,lg_score_ratio_top1_top2
lightglue_only,936,50,3418,33.72218842371321,True,10.0,1.0,1.0,62.87777777777777,69.27514437387879,43.0,360.0,0.5,129.77354726998772,False,15.694195572838836,True,2.0,2.0,14.0,3292,chunk04,True,33.72218842371321,False,62.87777777777777,43.0,360.0,0.5,1.0,62.87777777777777,45.52318897637795,17.35458880139982,1.3812252434776733
lightglue_only,937,50,3418,26.1573141859628,True,15.0,1.0,1.0,52.18673913043478,58.23593246891775,36.0,276.0,0.4375,48.873800412552576,False,26.1573141859628,True,1.0,1.0,15.0,3418,chunk04,True,26.1573141859628,False,52.18673913043478,36.0,276.0,0.4375,1.0,52.18673913043478,13.478064516129033,38.70867461430575,3.8719757623940407
lightglue_only,941,50,3670,97.74791328776612,False,30.0,1.0,1.0,56.61447204968945,60.70991716469978,39.0,322.0,0.375,35.3101526602474,True,35.3101526602474,True,4.0,3.0,1.0,3667,chunk04,False,97.74791328776612,False,56.61447204968945,39.0,322.0,0.375,1.0,56.61447204968945,52.21728434504792,4.397187704641524,1.0842094291151803
lightglue_only,946,50,3794,56.7320278350509,False,1.0,1.0,1.0,64.75757575757575,76.75757575757575,46.0,330.0,0.5,56.7320278350509,False,15.51218295013687,True,2.0,2.0,5.0,3792,chunk04,False,56.7320278350509,False,64.75757575757575,46.0,330.0,0.5,1.0,64.75757575757575,64.24679190751445,0.5107838500613013,1.0079503401632348
lightglue_only,951,50,3919,58.32853895068372,False,26.0,1.0,1.0,28.37646853146853,32.55316534229763,19.0,143.0,0.1875,1218.7824387169526,False,56.84686085777754,False,2.0,2.0,16.0,3793,chunk04,False,58.32853895068372,False,28.37646853146853,19.0,143.0,0.1875,1.0,28.37646853146853,24.118925619834712,4.257542911633816,1.176522908969566
lightglue_only,952,50,3793,68.23011698206149,False,35.0,1.0,3.0,17.370588235294118,21.384773340968337,10.0,85.0,0.25,1206.8408681726803,False,68.23011698206149,False,1.0,3.0,35.0,3793,chunk04,False,68.23011698206149,False,17.370588235294118,10.0,85.0,0.25,1.0,17.370588235294118,13.97897435897436,3.3916138763197576,1.2426225121546473
lightglue_only,956,50,6169,552.5398384895058,False,27.0,1.0,11.0,13.936428571428571,18.091129109807824,8.0,56.0,0.1875,195.66699096861063,False,115.2956920878903,False,29.0,19.0,17.0,3793,chunk04,False,552.5398384895058,True,13.936428571428571,8.0,56.0,0.1875,1.0,13.936428571428571,12.84406976744186,1.092358803986711,1.0850477164765724
lightglue_only,961,50,5063,738.0967190620515,False,8.0,1.0,4.0,13.768888888888888,20.39020923244853,7.0,72.0,0.25,212.7542738139796,False,51.0478323564105,False,12.0,1.0,2.0,4416,chunk04,False,738.0967190620515,True,13.768888888888888,7.0,72.0,0.25,1.0,13.768888888888888,13.406216216216215,0.362672672672673,1.0270525752250648
lightglue_only,963,50,4670,99.6655463608454,False,39.0,1.0,1.0,32.038459119496856,35.99922804232738,22.0,159.0,0.1875,766.658156110132,False,52.56444011931175,False,4.0,23.0,48.0,4541,chunk04,False,99.6655463608454,False,32.038459119496856,22.0,159.0,0.1875,1.0,32.038459119496856,14.080183486238532,17.958275633258324,2.2754290915889057
lightglue_only,966,50,4795,98.6194427799762,False,19.0,1.0,1.0,45.38821299638989,51.26470739961326,30.0,277.0,0.3125,274.54044450102793,False,98.6194427799762,False,1.0,1.0,19.0,4795,chunk04,False,98.6194427799762,False,45.38821299638989,30.0,277.0,0.3125,1.0,45.38821299638989,22.719108527131784,22.669104469258105,1.9977990308108278
lightglue_only,971,50,3891,961.6728757159564,False,28.0,1.0,10.0,13.0,18.63389341902768,6.0,80.0,0.25,1526.709899175818,False,103.48975692439232,False,6.0,27.0,45.0,5040,chunk04,False,961.6728757159564,True,13.0,6.0,80.0,0.25,1.0,13.0,12.60782608695652,0.3921739130434805,1.0311055934892064
lightglue_only,976,50,3674,450.5864181911322,False,40.0,1.0,16.0,13.478009708737863,17.42669300678838,6.0,103.0,0.1875,714.5802015283639,False,121.93784962960392,False,50.0,50.0,44.0,4669,chunk04,False,450.5864181911322,True,13.478009708737863,6.0,103.0,0.1875,1.0,13.478009708737863,13.403736263736263,0.07427344500159982,1.0055412493606388
lightglue_only,981,50,5291,55.02432514423607,False,1.0,1.0,1.0,57.09757294429708,69.09757294429707,37.0,377.0,0.4375,55.02432514423607,False,43.89824877636903,False,3.0,3.0,3.0,5417,chunk04,False,55.02432514423607,False,57.09757294429708,37.0,377.0,0.4375,1.0,57.09757294429708,53.624242424242425,3.4733305200546525,1.0647716473563538
lightglue_only,986,50,5417,52.63105937159396,False,4.0,1.0,1.0,44.81622676579926,53.81622676579926,29.0,269.0,0.4375,73.32555618651371,False,24.202508544067587,True,4.0,5.0,47.0,5418,chunk04,False,52.63105937159396,False,44.81622676579926,29.0,269.0,0.4375,1.0,44.81622676579926,35.940925925925924,8.875300839873333,1.2469413519886852
lightglue_only,990,50,5419,28.98054211551957,True,21.0,1.0,1.0,44.53433884297521,50.34364618439116,29.0,242.0,0.5625,608.4026350038117,False,28.98054211551957,True,1.0,1.0,21.0,5419,chunk04,True,28.98054211551957,False,44.53433884297521,29.0,242.0,0.5625,1.0,44.53433884297521,13.21906976744186,31.31526907553335,3.3689465012630344
lightglue_only,991,50,5419,38.63535894604138,True,21.0,1.0,1.0,39.25978260869565,45.0690899501116,25.0,230.0,0.4375,596.7933337640835,False,38.63535894604138,True,1.0,1.0,21.0,5419,chunk05,True,38.63535894604138,False,39.25978260869565,25.0,230.0,0.4375,1.0,39.25978260869565,14.08567901234568,25.174103596349973,2.7872126415975838
lightglue_only,996,50,5187,566.4513304403324,False,2.0,1.0,1.0,13.403736263736263,23.646376950855547,6.0,91.0,0.25,569.9928764836168,False,283.03307000393545,False,11.0,10.0,7.0,5038,chunk05,False,566.4513304403324,True,13.403736263736263,6.0,91.0,0.25,1.0,13.403736263736263,13.255862068965518,0.14787419477074515,1.0111553812193737
lightglue_only,1001,50,3546,451.57462168464167,False,44.0,1.0,15.0,13.440294117647058,17.344828151380348,6.0,102.0,0.1875,421.47301108214026,False,140.27755868742017,False,50.0,47.0,29.0,4670,chunk05,False,451.57462168464167,True,13.440294117647058,6.0,102.0,0.1875,1.0,13.440294117647058,13.329662921348316,0.1106311962987423,1.0082996244504847
lightglue_only,1003,50,3542,450.5856805591234,False,46.0,1.0,22.0,13.553571428571429,15.93822316550081,6.0,105.0,0.1875,1451.3429936995262,False,119.61189706319978,False,30.0,35.0,23.0,4670,chunk05,False,450.5856805591234,True,13.553571428571429,6.0,105.0,0.1875,1.0,13.553571428571429,13.21906976744186,0.33450166112956836,1.025304478077076
lightglue_only,1006,50,5047,47.27441558948068,False,3.0,1.0,1.0,123.94115384615384,133.4052554612916,99.0,468.0,0.5625,1071.9084544081295,False,23.396869293329225,True,2.0,2.0,33.0,5046,chunk05,False,47.27441558948068,False,123.94115384615384,99.0,468.0,0.5625,1.0,123.94115384615384,75.85756637168141,48.083587474472424,1.6338667291127682
lightglue_only,1011,50,4796,13.682006877251826,True,26.0,1.0,1.0,58.12545454545455,62.30215135628365,43.0,275.0,0.25,1073.9047958072035,False,13.682006877251826,True,1.0,1.0,26.0,4796,chunk05,True,13.682006877251826,False,58.12545454545455,43.0,275.0,0.25,1.0,58.12545454545455,46.16329493087557,11.96215961457898,1.25912707558009
lightglue_only,1015,50,4796,57.31226687911721,False,31.0,1.0,1.0,63.87344522968198,67.95107704184262,48.0,283.0,0.3125,1070.8946037313794,False,57.31226687911721,False,1.0,1.0,31.0,4796,chunk05,False,57.31226687911721,False,63.87344522968198,48.0,283.0,0.3125,1.0,63.87344522968198,12.846666666666666,51.02677856301531,4.971985876726672
lightglue_only,1016,50,4796,68.25559491425004,False,44.0,1.0,1.0,65.93922535211267,69.84375938584596,50.0,284.0,0.3125,1068.1100982164487,False,68.25559491425004,False,1.0,1.0,44.0,4796,chunk05,False,68.25559491425004,False,65.93922535211267,50.0,284.0,0.3125,1.0,65.93922535211267,12.628333333333334,53.31089201877934,5.2215303169153495
lightglue_only,1021,50,3516,1063.114368669856,False,18.0,1.0,6.0,13.053028169014084,18.96724173138718,6.0,71.0,0.3125,1460.8047621520047,False,86.80600705150891,False,9.0,26.0,29.0,4671,chunk05,False,1063.114368669856,True,13.053028169014084,6.0,71.0,0.3125,1.0,13.053028169014084,12.37376712328767,0.6792610457264132,1.0548952504890794
lightglue_only,1024,50,5188,655.8953114625604,False,3.0,1.0,1.0,14.020957446808511,23.485059061946263,9.0,47.0,0.0625,132.80768039191744,False,84.7228662485706,False,4.0,6.0,11.0,4546,chunk05,False,655.8953114625604,True,14.020957446808511,9.0,47.0,0.0625,1.0,14.020957446808511,12.891688311688313,1.1292691351201984,1.0875966830579002
lightglue_only,1026,50,5188,665.1148755586643,False,4.0,1.0,3.0,12.48078947368421,21.48078947368421,6.0,76.0,0.1875,1533.5792669721586,False,112.25132307087064,False,6.0,4.0,3.0,3797,chunk05,False,665.1148755586643,True,12.48078947368421,6.0,76.0,0.1875,1.0,12.48078947368421,12.16320895522388,0.3175805184603302,1.0261099286898245
lightglue_only,1031,50,4913,377.6694258518582,False,34.0,1.0,11.0,13.028736263736263,17.057727774591317,6.0,91.0,0.1875,1560.9626037493472,False,28.6650035798724,True,3.0,27.0,44.0,3920,chunk05,False,377.6694258518582,True,13.028736263736263,6.0,91.0,0.1875,1.0,13.028736263736263,12.46923076923077,0.559505494505494,1.0448708909844011
lightglue_only,1034,50,3920,26.63331622078549,True,13.0,1.0,1.0,56.39449438202247,62.55859497069816,36.0,356.0,0.625,1555.339979327092,False,26.63331622078549,True,1.0,1.0,13.0,3920,chunk05,True,26.63331622078549,False,56.39449438202247,36.0,356.0,0.625,1.0,56.39449438202247,13.053028169014084,43.34146621300839,4.320414669440037
